"","Moran.dist.class","Moran.local","p.value","Rownumber","run","Comparison.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraint","Step","Run"
"5393",16.4876500849974,-0.00276557171711765,0.993662335180623,8,380,"equal",2,3,1,TRUE,"random",23,360
"5394",18.5526700296637,-0.000933684468348992,0.780855198455145,9,380,"equal",2,3,1,TRUE,"random",23,360
"5395",20.61768997433,0.00405470123869289,1.31555885889856e-05,10,380,"equal",2,3,1,TRUE,"random",23,360
"5396",22.6827099189963,0.00387413247688284,3.38513705693745e-05,11,380,"equal",2,3,1,TRUE,"random",23,360
"5397",24.7477298636626,0.000353390631396069,0.317815113547342,12,380,"equal",2,3,1,TRUE,"random",23,360
"5398",26.812749808329,-0.00230938245236322,0.991366746615159,13,380,"equal",2,3,1,TRUE,"random",23,360
"5399",28.8777697529953,-0.00234945259359827,0.993032271341857,14,380,"equal",2,3,1,TRUE,"random",23,360
"5400",30.9427896976616,-0.00406966737125232,0.999996173011355,15,380,"equal",2,3,1,TRUE,"random",23,360
"5401",2.03250997233316,0.221632859018145,0,1,381,"equal",2,3,1,TRUE,"by-block",19,361
"5402",4.09753041699947,0.140774453273293,0,2,381,"equal",2,3,1,TRUE,"by-block",19,361
"5403",6.16255036166579,0.121201350054385,0,3,381,"equal",2,3,1,TRUE,"by-block",19,361
"5404",8.22757030633211,0.115117505451242,0,4,381,"equal",2,3,1,TRUE,"by-block",19,361
"5405",10.2925902509984,0.112248972216942,0,5,381,"equal",2,3,1,TRUE,"by-block",19,361
"5406",12.3576101956647,0.107208269897507,0,6,381,"equal",2,3,1,TRUE,"by-block",19,361
"5407",14.4226301403311,0.0975084960692565,0,7,381,"equal",2,3,1,TRUE,"by-block",19,361
"5408",16.4876500849974,0.097287725193017,0,8,381,"equal",2,3,1,TRUE,"by-block",19,361
"5409",18.5526700296637,0.0976494173566418,0,9,381,"equal",2,3,1,TRUE,"by-block",19,361
"5410",20.61768997433,0.0964430697017439,0,10,381,"equal",2,3,1,TRUE,"by-block",19,361
"5411",22.6827099189963,0.0936344010783558,0,11,381,"equal",2,3,1,TRUE,"by-block",19,361
"5412",24.7477298636626,0.090985262785431,0,12,381,"equal",2,3,1,TRUE,"by-block",19,361
"5413",26.812749808329,0.0857048706307733,0,13,381,"equal",2,3,1,TRUE,"by-block",19,361
"5414",28.8777697529953,0.0811066355792944,0,14,381,"equal",2,3,1,TRUE,"by-block",19,361
"5415",30.9427896976616,0.073692231788446,0,15,381,"equal",2,3,1,TRUE,"by-block",19,361
"5416",2.03250997233316,0.210821740822209,0,1,382,"equal",2,3,1,TRUE,"by-block",16,362
"5417",4.09753041699947,0.126093629039698,0,2,382,"equal",2,3,1,TRUE,"by-block",16,362
"5418",6.16255036166579,0.10652255456594,0,3,382,"equal",2,3,1,TRUE,"by-block",16,362
"5419",8.22757030633211,0.10139658397057,0,4,382,"equal",2,3,1,TRUE,"by-block",16,362
"5420",10.2925902509984,0.102571703814883,0,5,382,"equal",2,3,1,TRUE,"by-block",16,362
"5421",12.3576101956647,0.100946544313508,0,6,382,"equal",2,3,1,TRUE,"by-block",16,362
"5422",14.4226301403311,0.0992489670894606,0,7,382,"equal",2,3,1,TRUE,"by-block",16,362
"5423",16.4876500849974,0.0988637014318663,0,8,382,"equal",2,3,1,TRUE,"by-block",16,362
"5424",18.5526700296637,0.0951639397772245,0,9,382,"equal",2,3,1,TRUE,"by-block",16,362
"5425",20.61768997433,0.0896050969485091,0,10,382,"equal",2,3,1,TRUE,"by-block",16,362
"5426",22.6827099189963,0.0871276329522653,0,11,382,"equal",2,3,1,TRUE,"by-block",16,362
"5427",24.7477298636626,0.0816706344053751,0,12,382,"equal",2,3,1,TRUE,"by-block",16,362
"5428",26.812749808329,0.0753380379907719,0,13,382,"equal",2,3,1,TRUE,"by-block",16,362
"5429",28.8777697529953,0.0716939859141029,0,14,382,"equal",2,3,1,TRUE,"by-block",16,362
"5430",30.9427896976616,0.0664782990598953,0,15,382,"equal",2,3,1,TRUE,"by-block",16,362
"5431",2.03250997233316,0.182716923838551,0,1,383,"equal",2,3,1,TRUE,"by-block",17,363
"5432",4.09753041699947,0.107466783124294,0,2,383,"equal",2,3,1,TRUE,"by-block",17,363
"5433",6.16255036166579,0.0926145753177073,0,3,383,"equal",2,3,1,TRUE,"by-block",17,363
"5434",8.22757030633211,0.0871054811059348,0,4,383,"equal",2,3,1,TRUE,"by-block",17,363
"5435",10.2925902509984,0.0892993410960289,0,5,383,"equal",2,3,1,TRUE,"by-block",17,363
"5436",12.3576101956647,0.0885973367053335,0,6,383,"equal",2,3,1,TRUE,"by-block",17,363
"5437",14.4226301403311,0.0844393624782743,0,7,383,"equal",2,3,1,TRUE,"by-block",17,363
"5438",16.4876500849974,0.081954937878747,0,8,383,"equal",2,3,1,TRUE,"by-block",17,363
"5439",18.5526700296637,0.0739198239223043,0,9,383,"equal",2,3,1,TRUE,"by-block",17,363
"5440",20.61768997433,0.0695269160784283,0,10,383,"equal",2,3,1,TRUE,"by-block",17,363
"5441",22.6827099189963,0.0673724221069086,0,11,383,"equal",2,3,1,TRUE,"by-block",17,363
"5442",24.7477298636626,0.0626407851977159,0,12,383,"equal",2,3,1,TRUE,"by-block",17,363
"5443",26.812749808329,0.0563256809269271,0,13,383,"equal",2,3,1,TRUE,"by-block",17,363
"5444",28.8777697529953,0.0523574170933327,0,14,383,"equal",2,3,1,TRUE,"by-block",17,363
"5445",30.9427896976616,0.0466384927987406,0,15,383,"equal",2,3,1,TRUE,"by-block",17,363
"5446",2.03250997233316,0.212806256272974,0,1,384,"equal",2,3,1,TRUE,"by-block",17,364
"5447",4.09753041699947,0.133765502830356,0,2,384,"equal",2,3,1,TRUE,"by-block",17,364
"5448",6.16255036166579,0.116354377009101,0,3,384,"equal",2,3,1,TRUE,"by-block",17,364
"5449",8.22757030633211,0.114401114375798,0,4,384,"equal",2,3,1,TRUE,"by-block",17,364
"5450",10.2925902509984,0.11358224236792,0,5,384,"equal",2,3,1,TRUE,"by-block",17,364
"5451",12.3576101956647,0.113088593366869,0,6,384,"equal",2,3,1,TRUE,"by-block",17,364
"5452",14.4226301403311,0.107291487931367,0,7,384,"equal",2,3,1,TRUE,"by-block",17,364
"5453",16.4876500849974,0.102801194740872,0,8,384,"equal",2,3,1,TRUE,"by-block",17,364
"5454",18.5526700296637,0.102288210623717,0,9,384,"equal",2,3,1,TRUE,"by-block",17,364
"5455",20.61768997433,0.101495439670214,0,10,384,"equal",2,3,1,TRUE,"by-block",17,364
"5456",22.6827099189963,0.0973011964828817,0,11,384,"equal",2,3,1,TRUE,"by-block",17,364
"5457",24.7477298636626,0.0903338792304472,0,12,384,"equal",2,3,1,TRUE,"by-block",17,364
"5458",26.812749808329,0.0846118367790971,0,13,384,"equal",2,3,1,TRUE,"by-block",17,364
"5459",28.8777697529953,0.0771981234281517,0,14,384,"equal",2,3,1,TRUE,"by-block",17,364
"5460",30.9427896976616,0.0717709909536936,0,15,384,"equal",2,3,1,TRUE,"by-block",17,364
"5461",2.03250997233316,0.233140027480709,0,1,385,"equal",2,3,1,TRUE,"by-block",17,365
"5462",4.09753041699947,0.153334602044537,0,2,385,"equal",2,3,1,TRUE,"by-block",17,365
"5463",6.16255036166579,0.12475517498312,0,3,385,"equal",2,3,1,TRUE,"by-block",17,365
"5464",8.22757030633211,0.109989349373652,0,4,385,"equal",2,3,1,TRUE,"by-block",17,365
"5465",10.2925902509984,0.105932091898465,0,5,385,"equal",2,3,1,TRUE,"by-block",17,365
"5466",12.3576101956647,0.107699043362102,0,6,385,"equal",2,3,1,TRUE,"by-block",17,365
"5467",14.4226301403311,0.109784825586369,0,7,385,"equal",2,3,1,TRUE,"by-block",17,365
"5468",16.4876500849974,0.108759728668097,0,8,385,"equal",2,3,1,TRUE,"by-block",17,365
"5469",18.5526700296637,0.105634716288336,0,9,385,"equal",2,3,1,TRUE,"by-block",17,365
"5470",20.61768997433,0.100399495058133,0,10,385,"equal",2,3,1,TRUE,"by-block",17,365
"5471",22.6827099189963,0.0953592889497248,0,11,385,"equal",2,3,1,TRUE,"by-block",17,365
"5472",24.7477298636626,0.0883722754345078,0,12,385,"equal",2,3,1,TRUE,"by-block",17,365
"5473",26.812749808329,0.0845715794720641,0,13,385,"equal",2,3,1,TRUE,"by-block",17,365
"5474",28.8777697529953,0.0813864254548016,0,14,385,"equal",2,3,1,TRUE,"by-block",17,365
"5475",30.9427896976616,0.078694339589636,0,15,385,"equal",2,3,1,TRUE,"by-block",17,365
"5476",2.03250997233316,0.204100484771621,0,1,386,"equal",2,3,1,TRUE,"by-block",18,366
"5477",4.09753041699947,0.121546897271399,0,2,386,"equal",2,3,1,TRUE,"by-block",18,366
"5478",6.16255036166579,0.103057463891193,0,3,386,"equal",2,3,1,TRUE,"by-block",18,366
"5479",8.22757030633211,0.0993813799013192,0,4,386,"equal",2,3,1,TRUE,"by-block",18,366
"5480",10.2925902509984,0.0971227916588634,0,5,386,"equal",2,3,1,TRUE,"by-block",18,366
"5481",12.3576101956647,0.0916504330303342,0,6,386,"equal",2,3,1,TRUE,"by-block",18,366
"5482",14.4226301403311,0.0894626207648087,0,7,386,"equal",2,3,1,TRUE,"by-block",18,366
"5483",16.4876500849974,0.0844941462982255,0,8,386,"equal",2,3,1,TRUE,"by-block",18,366
"5484",18.5526700296637,0.083038507950216,0,9,386,"equal",2,3,1,TRUE,"by-block",18,366
"5485",20.61768997433,0.0814621278508024,0,10,386,"equal",2,3,1,TRUE,"by-block",18,366
"5486",22.6827099189963,0.07646381981077,0,11,386,"equal",2,3,1,TRUE,"by-block",18,366
"5487",24.7477298636626,0.0719843079008898,0,12,386,"equal",2,3,1,TRUE,"by-block",18,366
"5488",26.812749808329,0.0675034592603239,0,13,386,"equal",2,3,1,TRUE,"by-block",18,366
"5489",28.8777697529953,0.064210996262614,0,14,386,"equal",2,3,1,TRUE,"by-block",18,366
"5490",30.9427896976616,0.0609001937866541,0,15,386,"equal",2,3,1,TRUE,"by-block",18,366
"5491",2.03250997233316,0.215895130195347,0,1,387,"equal",2,3,1,TRUE,"by-block",17,367
"5492",4.09753041699947,0.143688463497365,0,2,387,"equal",2,3,1,TRUE,"by-block",17,367
"5493",6.16255036166579,0.129167811906697,0,3,387,"equal",2,3,1,TRUE,"by-block",17,367
"5494",8.22757030633211,0.118078756690342,0,4,387,"equal",2,3,1,TRUE,"by-block",17,367
"5495",10.2925902509984,0.108156451218611,0,5,387,"equal",2,3,1,TRUE,"by-block",17,367
"5496",12.3576101956647,0.100755351439821,0,6,387,"equal",2,3,1,TRUE,"by-block",17,367
"5497",14.4226301403311,0.0983286782645398,0,7,387,"equal",2,3,1,TRUE,"by-block",17,367
"5498",16.4876500849974,0.0935219501488333,0,8,387,"equal",2,3,1,TRUE,"by-block",17,367
"5499",18.5526700296637,0.0922728526977002,0,9,387,"equal",2,3,1,TRUE,"by-block",17,367
"5500",20.61768997433,0.0866344217292929,0,10,387,"equal",2,3,1,TRUE,"by-block",17,367
"5501",22.6827099189963,0.0838442312704246,0,11,387,"equal",2,3,1,TRUE,"by-block",17,367
"5502",24.7477298636626,0.0796618209195332,0,12,387,"equal",2,3,1,TRUE,"by-block",17,367
"5503",26.812749808329,0.0748803732472361,0,13,387,"equal",2,3,1,TRUE,"by-block",17,367
"5504",28.8777697529953,0.0690884147687421,0,14,387,"equal",2,3,1,TRUE,"by-block",17,367
"5505",30.9427896976616,0.0630028267126491,0,15,387,"equal",2,3,1,TRUE,"by-block",17,367
"5506",2.03250997233316,0.208154106188,0,1,388,"equal",2,3,1,TRUE,"by-block",19,368
"5507",4.09753041699947,0.128567127310716,0,2,388,"equal",2,3,1,TRUE,"by-block",19,368
"5508",6.16255036166579,0.101835028610292,0,3,388,"equal",2,3,1,TRUE,"by-block",19,368
"5509",8.22757030633211,0.0940817271800191,0,4,388,"equal",2,3,1,TRUE,"by-block",19,368
"5510",10.2925902509984,0.0845077102112025,0,5,388,"equal",2,3,1,TRUE,"by-block",19,368
"5511",12.3576101956647,0.0780564261558835,0,6,388,"equal",2,3,1,TRUE,"by-block",19,368
"5512",14.4226301403311,0.0750653321710698,0,7,388,"equal",2,3,1,TRUE,"by-block",19,368
"5513",16.4876500849974,0.0723090513138283,0,8,388,"equal",2,3,1,TRUE,"by-block",19,368
"5514",18.5526700296637,0.0720139561270049,0,9,388,"equal",2,3,1,TRUE,"by-block",19,368
"5515",20.61768997433,0.0714031081041196,0,10,388,"equal",2,3,1,TRUE,"by-block",19,368
"5516",22.6827099189963,0.0706344930395669,0,11,388,"equal",2,3,1,TRUE,"by-block",19,368
"5517",24.7477298636626,0.068204596994824,0,12,388,"equal",2,3,1,TRUE,"by-block",19,368
"5518",26.812749808329,0.0648814223885384,0,13,388,"equal",2,3,1,TRUE,"by-block",19,368
"5519",28.8777697529953,0.0593663632475724,0,14,388,"equal",2,3,1,TRUE,"by-block",19,368
"5520",30.9427896976616,0.0536077787187791,0,15,388,"equal",2,3,1,TRUE,"by-block",19,368
"5521",2.03250997233316,0.202301496491,0,1,389,"equal",2,3,1,TRUE,"by-block",19,369
"5522",4.09753041699947,0.126866255435043,0,2,389,"equal",2,3,1,TRUE,"by-block",19,369
"5523",6.16255036166579,0.111453061255438,0,3,389,"equal",2,3,1,TRUE,"by-block",19,369
"5524",8.22757030633211,0.10652047457674,0,4,389,"equal",2,3,1,TRUE,"by-block",19,369
"5525",10.2925902509984,0.105134325309213,0,5,389,"equal",2,3,1,TRUE,"by-block",19,369
"5526",12.3576101956647,0.10028865485228,0,6,389,"equal",2,3,1,TRUE,"by-block",19,369
"5527",14.4226301403311,0.0986878941013786,0,7,389,"equal",2,3,1,TRUE,"by-block",19,369
"5528",16.4876500849974,0.0946279905837374,0,8,389,"equal",2,3,1,TRUE,"by-block",19,369
"5529",18.5526700296637,0.0883815530344533,0,9,389,"equal",2,3,1,TRUE,"by-block",19,369
"5530",20.61768997433,0.0789633437022782,0,10,389,"equal",2,3,1,TRUE,"by-block",19,369
"5531",22.6827099189963,0.0737769566258187,0,11,389,"equal",2,3,1,TRUE,"by-block",19,369
"5532",24.7477298636626,0.0695185170710149,0,12,389,"equal",2,3,1,TRUE,"by-block",19,369
"5533",26.812749808329,0.0666133281392662,0,13,389,"equal",2,3,1,TRUE,"by-block",19,369
"5534",28.8777697529953,0.0615253983032302,0,14,389,"equal",2,3,1,TRUE,"by-block",19,369
"5535",30.9427896976616,0.0568485938938915,0,15,389,"equal",2,3,1,TRUE,"by-block",19,369
"5536",2.03250997233316,0.232376104623685,0,1,390,"equal",2,3,1,TRUE,"by-block",19,370
"5537",4.09753041699947,0.155600912045592,0,2,390,"equal",2,3,1,TRUE,"by-block",19,370
"5538",6.16255036166579,0.134279055956126,0,3,390,"equal",2,3,1,TRUE,"by-block",19,370
"5539",8.22757030633211,0.127769529900069,0,4,390,"equal",2,3,1,TRUE,"by-block",19,370
"5540",10.2925902509984,0.126861671036613,0,5,390,"equal",2,3,1,TRUE,"by-block",19,370
"5541",12.3576101956647,0.126442675669251,0,6,390,"equal",2,3,1,TRUE,"by-block",19,370
"5542",14.4226301403311,0.125120215550447,0,7,390,"equal",2,3,1,TRUE,"by-block",19,370
"5543",16.4876500849974,0.118109903166468,0,8,390,"equal",2,3,1,TRUE,"by-block",19,370
"5544",18.5526700296637,0.109252807213487,0,9,390,"equal",2,3,1,TRUE,"by-block",19,370
"5545",20.61768997433,0.103175280424025,0,10,390,"equal",2,3,1,TRUE,"by-block",19,370
"5546",22.6827099189963,0.09979432643853,0,11,390,"equal",2,3,1,TRUE,"by-block",19,370
"5547",24.7477298636626,0.0991045411964157,0,12,390,"equal",2,3,1,TRUE,"by-block",19,370
"5548",26.812749808329,0.0947108833483676,0,13,390,"equal",2,3,1,TRUE,"by-block",19,370
"5549",28.8777697529953,0.0872317292417102,0,14,390,"equal",2,3,1,TRUE,"by-block",19,370
"5550",30.9427896976616,0.0790195995067165,0,15,390,"equal",2,3,1,TRUE,"by-block",19,370
"5551",2.03250997233316,0.203144580127711,0,1,391,"equal",2,3,4,TRUE,"off",39,371
"5552",4.09753041699947,0.065188799658426,1.09616197704567e-266,2,391,"equal",2,3,4,TRUE,"off",39,371
"5553",6.16255036166579,0.0170206986892698,3.57941714599246e-23,3,391,"equal",2,3,4,TRUE,"off",39,371
"5554",8.22757030633211,-0.00225662930125423,0.939440915766236,4,391,"equal",2,3,4,TRUE,"off",39,371
"5555",10.2925902509984,-0.00870979237604559,0.999999999914291,5,391,"equal",2,3,4,TRUE,"off",39,371
"5556",12.3576101956647,-0.00240186169802883,0.96837660077308,6,391,"equal",2,3,4,TRUE,"off",39,371
"5557",14.4226301403311,0.000668046319371283,0.252546655504592,7,391,"equal",2,3,4,TRUE,"off",39,371
"5558",16.4876500849974,-0.000646994711099891,0.696022742008137,8,391,"equal",2,3,4,TRUE,"off",39,371
"5559",18.5526700296637,-0.00163627598088951,0.923177595829141,9,391,"equal",2,3,4,TRUE,"off",39,371
"5560",20.61768997433,-0.000887527711528838,0.787883761259825,10,391,"equal",2,3,4,TRUE,"off",39,371
"5561",22.6827099189963,0.00223697586505366,0.00958718545878637,11,391,"equal",2,3,4,TRUE,"off",39,371
"5562",24.7477298636626,0.00556399400102286,1.40016039607337e-09,12,391,"equal",2,3,4,TRUE,"off",39,371
"5563",26.812749808329,0.00668748530481317,1.37452427095567e-13,13,391,"equal",2,3,4,TRUE,"off",39,371
"5564",28.8777697529953,0.00582647214932802,4.87944364631802e-11,14,391,"equal",2,3,4,TRUE,"off",39,371
"5565",30.9427896976616,0.00232251722217511,0.00319414858063138,15,391,"equal",2,3,4,TRUE,"off",39,371
"5566",2.03250997233316,0.183681738482993,0,1,392,"equal",2,3,4,TRUE,"off",52,372
"5567",4.09753041699947,0.0474112164532038,2.43342467129945e-142,2,392,"equal",2,3,4,TRUE,"off",52,372
"5568",6.16255036166579,0.00641350119064418,9.01884126935335e-05,3,392,"equal",2,3,4,TRUE,"off",52,372
"5569",8.22757030633211,0.00300198603944308,0.0130023123607983,4,392,"equal",2,3,4,TRUE,"off",52,372
"5570",10.2925902509984,0.0056184597234477,1.12582156526196e-05,5,392,"equal",2,3,4,TRUE,"off",52,372
"5571",12.3576101956647,0.00611921242996596,2.68447329274812e-07,6,392,"equal",2,3,4,TRUE,"off",52,372
"5572",14.4226301403311,0.00503538579695754,3.98313362023064e-06,7,392,"equal",2,3,4,TRUE,"off",52,372
"5573",16.4876500849974,-0.00235020957316087,0.982338411948905,8,392,"equal",2,3,4,TRUE,"off",52,372
"5574",18.5526700296637,-0.00353579211471179,0.999285288590462,9,392,"equal",2,3,4,TRUE,"off",52,372
"5575",20.61768997433,-0.00624677011645606,0.99999999975702,10,392,"equal",2,3,4,TRUE,"off",52,372
"5576",22.6827099189963,-0.00520075925587027,0.999999845801743,11,392,"equal",2,3,4,TRUE,"off",52,372
"5577",24.7477298636626,-0.00322167649439792,0.999478338206842,12,392,"equal",2,3,4,TRUE,"off",52,372
"5578",26.812749808329,0.00097124411357139,0.124799809271535,13,392,"equal",2,3,4,TRUE,"off",52,372
"5579",28.8777697529953,0.00488432135046122,2.639795877069e-08,14,392,"equal",2,3,4,TRUE,"off",52,372
"5580",30.9427896976616,0.00155509037142545,0.0312650361522866,15,392,"equal",2,3,4,TRUE,"off",52,372
"5581",2.03250997233316,0.185459269837473,0,1,393,"equal",2,3,4,TRUE,"off",35,373
"5582",4.09753041699947,0.0530179298421737,2.46390243694563e-177,2,393,"equal",2,3,4,TRUE,"off",35,373
"5583",6.16255036166579,0.0112919645539089,2.86123546567554e-11,3,393,"equal",2,3,4,TRUE,"off",35,373
"5584",8.22757030633211,-0.00181745380582104,0.891532848775495,4,393,"equal",2,3,4,TRUE,"off",35,373
"5585",10.2925902509984,-0.00240028906573409,0.956084066734306,5,393,"equal",2,3,4,TRUE,"off",35,373
"5586",12.3576101956647,-0.000728769786242292,0.694457307036637,6,393,"equal",2,3,4,TRUE,"off",35,373
"5587",14.4226301403311,-0.00267364755054073,0.987480038505321,7,393,"equal",2,3,4,TRUE,"off",35,373
"5588",16.4876500849974,-0.00357272854075809,0.999417004406094,8,393,"equal",2,3,4,TRUE,"off",35,373
"5589",18.5526700296637,-0.00304069602426567,0.996827768421611,9,393,"equal",2,3,4,TRUE,"off",35,373
"5590",20.61768997433,-0.00139953575219798,0.906137617973867,10,393,"equal",2,3,4,TRUE,"off",35,373
"5591",22.6827099189963,-0.00459835652439752,0.999996819373029,11,393,"equal",2,3,4,TRUE,"off",35,373
"5592",24.7477298636626,-0.00757535679128902,0.999999999999998,12,393,"equal",2,3,4,TRUE,"off",35,373
"5593",26.812749808329,-0.0060573758019763,0.999999999930308,13,393,"equal",2,3,4,TRUE,"off",35,373
"5594",28.8777697529953,-0.00822838365896571,1,14,393,"equal",2,3,4,TRUE,"off",35,373
"5595",30.9427896976616,-0.00662048995805143,0.9999999999999,15,393,"equal",2,3,4,TRUE,"off",35,373
"5596",2.03250997233316,0.203032570219578,0,1,394,"equal",2,3,4,TRUE,"off",37,374
"5597",4.09753041699947,0.065352258220751,5.18592480468514e-268,2,394,"equal",2,3,4,TRUE,"off",37,374
"5598",6.16255036166579,0.0171458475955498,1.74499312816605e-23,3,394,"equal",2,3,4,TRUE,"off",37,374
"5599",8.22757030633211,0.00169221341192073,0.099292666540866,4,394,"equal",2,3,4,TRUE,"off",37,374
"5600",10.2925902509984,-0.000185119968817782,0.52573943134344,5,394,"equal",2,3,4,TRUE,"off",37,374
"5601",12.3576101956647,-0.000326463428304793,0.57305865212641,6,394,"equal",2,3,4,TRUE,"off",37,374
"5602",14.4226301403311,0.00264550738477565,0.00849562685742153,7,394,"equal",2,3,4,TRUE,"off",37,374
"5603",16.4876500849974,0.00138879136474666,0.0823503403758453,8,394,"equal",2,3,4,TRUE,"off",37,374
"5604",18.5526700296637,-0.00239493224525436,0.983433143088849,9,394,"equal",2,3,4,TRUE,"off",37,374
"5605",20.61768997433,-0.00375021943402035,0.999890766067641,10,394,"equal",2,3,4,TRUE,"off",37,374
"5606",22.6827099189963,-0.00202921234534928,0.973630572314922,11,394,"equal",2,3,4,TRUE,"off",37,374
"5607",24.7477298636626,0.00104840751497025,0.114427009174756,12,394,"equal",2,3,4,TRUE,"off",37,374
"5608",26.812749808329,0.00271610173885565,0.00122252559414148,13,394,"equal",2,3,4,TRUE,"off",37,374
"5609",28.8777697529953,-0.000650062945862095,0.726715791686579,14,394,"equal",2,3,4,TRUE,"off",37,374
"5610",30.9427896976616,-0.00536323885425502,0.999999998504733,15,394,"equal",2,3,4,TRUE,"off",37,374
"5611",2.03250997233316,0.202667988879869,0,1,395,"equal",2,3,4,TRUE,"off",48,375
"5612",4.09753041699947,0.0645627745920919,1.21081435757766e-261,2,395,"equal",2,3,4,TRUE,"off",48,375
"5613",6.16255036166579,0.0166655521205468,2.67341559358148e-22,3,395,"equal",2,3,4,TRUE,"off",48,375
"5614",8.22757030633211,0.00298412615314078,0.013437713632568,4,395,"equal",2,3,4,TRUE,"off",48,375
"5615",10.2925902509984,-0.00344959547854549,0.993521201376427,5,395,"equal",2,3,4,TRUE,"off",48,375
"5616",12.3576101956647,-0.00780267449087971,0.999999999738173,6,395,"equal",2,3,4,TRUE,"off",48,375
"5617",14.4226301403311,-0.00847875109197048,0.999999999999846,7,395,"equal",2,3,4,TRUE,"off",48,375
"5618",16.4876500849974,-0.00664633735883627,0.999999999530189,8,395,"equal",2,3,4,TRUE,"off",48,375
"5619",18.5526700296637,-0.00403786910566812,0.999871080909203,9,395,"equal",2,3,4,TRUE,"off",48,375
"5620",20.61768997433,-0.000390782672909712,0.616502317649572,10,395,"equal",2,3,4,TRUE,"off",48,375
"5621",22.6827099189963,-0.00170928889920292,0.946969554458531,11,395,"equal",2,3,4,TRUE,"off",48,375
"5622",24.7477298636626,-0.000406263815465806,0.626846944488167,12,395,"equal",2,3,4,TRUE,"off",48,375
"5623",26.812749808329,-0.00065998574316445,0.727431214537271,13,395,"equal",2,3,4,TRUE,"off",48,375
"5624",28.8777697529953,-0.00109744150002577,0.862479747651338,14,395,"equal",2,3,4,TRUE,"off",48,375
"5625",30.9427896976616,-0.0058887559221071,0.999999999965816,15,395,"equal",2,3,4,TRUE,"off",48,375
"5626",2.03250997233316,0.193211913544137,0,1,396,"equal",2,3,4,TRUE,"off",39,376
"5627",4.09753041699947,0.0575360989051573,2.29808208858543e-208,2,396,"equal",2,3,4,TRUE,"off",39,376
"5628",6.16255036166579,0.0129382477647549,3.24851587839082e-14,3,396,"equal",2,3,4,TRUE,"off",39,376
"5629",8.22757030633211,-0.00360051824091107,0.994050918540983,4,396,"equal",2,3,4,TRUE,"off",39,376
"5630",10.2925902509984,-0.000626078306813712,0.652286846228522,5,396,"equal",2,3,4,TRUE,"off",39,376
"5631",12.3576101956647,0.0011160822969328,0.163819056351019,6,396,"equal",2,3,4,TRUE,"off",39,376
"5632",14.4226301403311,-0.00067987409332642,0.693641198624866,7,396,"equal",2,3,4,TRUE,"off",39,376
"5633",16.4876500849974,-0.00139733351082033,0.887660742395912,8,396,"equal",2,3,4,TRUE,"off",39,376
"5634",18.5526700296637,-0.00217680622849332,0.973080904450597,9,396,"equal",2,3,4,TRUE,"off",39,376
"5635",20.61768997433,0.00132787731984613,0.0744715428631761,10,396,"equal",2,3,4,TRUE,"off",39,376
"5636",22.6827099189963,0.00446355990033552,2.37562502056942e-06,11,396,"equal",2,3,4,TRUE,"off",39,376
"5637",24.7477298636626,0.00377110087251525,2.44248992676809e-05,12,396,"equal",2,3,4,TRUE,"off",39,376
"5638",26.812749808329,0.00264378841015605,0.00157762104747017,13,396,"equal",2,3,4,TRUE,"off",39,376
"5639",28.8777697529953,-0.000297227122791108,0.586109775097376,14,396,"equal",2,3,4,TRUE,"off",39,376
"5640",30.9427896976616,-0.000122596191062902,0.51103630819026,15,396,"equal",2,3,4,TRUE,"off",39,376
"5641",2.03250997233316,0.228692645315114,0,1,397,"equal",2,3,4,TRUE,"off",51,377
"5642",4.09753041699947,0.0815330728665762,0,2,397,"equal",2,3,4,TRUE,"off",51,377
"5643",6.16255036166579,0.0211640799357811,1.09099460967468e-34,3,397,"equal",2,3,4,TRUE,"off",51,377
"5644",8.22757030633211,-0.00082482928976261,0.69913634665605,4,397,"equal",2,3,4,TRUE,"off",51,377
"5645",10.2925902509984,-0.0131649541168575,1,5,397,"equal",2,3,4,TRUE,"off",51,377
"5646",12.3576101956647,-0.0144416531696816,1,6,397,"equal",2,3,4,TRUE,"off",51,377
"5647",14.4226301403311,-0.00576748306813965,0.999999594060466,7,397,"equal",2,3,4,TRUE,"off",51,377
"5648",16.4876500849974,0.00240825746485744,0.0095866719649661,8,397,"equal",2,3,4,TRUE,"off",51,377
"5649",18.5526700296637,0.00566983023462041,4.39814771205793e-08,9,397,"equal",2,3,4,TRUE,"off",51,377
"5650",20.61768997433,0.00395155872228219,2.07520970137247e-05,10,397,"equal",2,3,4,TRUE,"off",51,377
"5651",22.6827099189963,-0.00201700614049296,0.972874645041862,11,397,"equal",2,3,4,TRUE,"off",51,377
"5652",24.7477298636626,-0.00595407476312637,0.999999999604159,12,397,"equal",2,3,4,TRUE,"off",51,377
"5653",26.812749808329,-0.00590948304628765,0.999999999804275,13,397,"equal",2,3,4,TRUE,"off",51,377
"5654",28.8777697529953,-0.000951372273365236,0.824332839621251,14,397,"equal",2,3,4,TRUE,"off",51,377
"5655",30.9427896976616,0.00328274736322634,6.97499342202403e-05,15,397,"equal",2,3,4,TRUE,"off",51,377
"5656",2.03250997233316,0.21100867856024,0,1,398,"equal",2,3,4,TRUE,"off",37,378
