"","Moran.global","P.value","run","Comparison.type","Yard.Diff","Neighbor.Distance","Num.Nursery","Mimicry","Constraints","Step","Run"
"213",0.00147765397498092,2.22044604925031e-16,213,"equal-or-greater",4,3,1,TRUE,"off",8,213
"214",0.00202759794442665,0,214,"equal-or-greater",4,3,1,TRUE,"off",10,214
"215",0.00102182907214083,4.78510786550146e-09,215,"equal-or-greater",4,3,1,TRUE,"off",10,215
"216",0.00105995108445373,1.40959643957217e-09,216,"equal-or-greater",4,3,1,TRUE,"off",8,216
"217",0.00143003498358311,1.33226762955019e-15,217,"equal-or-greater",4,3,1,TRUE,"off",12,217
"218",0.000792156135160305,3.2575989477035e-06,218,"equal-or-greater",4,3,1,TRUE,"off",7,218
"219",0.000777269871331669,4.74085099155808e-06,219,"equal-or-greater",4,3,1,TRUE,"off",8,219
"220",0.000771674226975025,5.44877466812643e-06,220,"equal-or-greater",4,3,1,TRUE,"off",8,220
"221",0.000628724907785668,0.000145048766187594,221,"equal-or-greater",4,6,1,TRUE,"off",5,221
"222",0.000397624072670005,0.00956337311412447,222,"equal-or-greater",4,6,1,TRUE,"off",5,222
"223",0.000621848719237406,0.00016749321372167,223,"equal-or-greater",4,6,1,TRUE,"off",6,223
"224",0.000493132432120051,0.00199743745358694,224,"equal-or-greater",4,6,1,TRUE,"off",8,224
"225",0.00026620405356451,0.056877748485153,225,"equal-or-greater",4,6,1,TRUE,"off",7,225
"226",0.000537749678668697,0.000886919964630861,226,"equal-or-greater",4,6,1,TRUE,"off",5,226
"227",9.15541253565805e-05,0.321565827966564,227,"equal-or-greater",4,6,1,TRUE,"off",6,227
"228",8.51283757830938e-05,0.338267447272688,228,"equal-or-greater",4,6,1,TRUE,"off",5,228
"229",0.00041513718217736,0.0073005840193594,229,"equal-or-greater",4,6,1,TRUE,"off",6,229
"230",0.000434563984062547,0.00536066234286925,230,"equal-or-greater",4,6,1,TRUE,"off",7,230
"231",0.000579003208762628,0.000400920950833328,231,"equal-or-greater",4,9,1,TRUE,"off",7,231
"232",0.000444847912030589,0.00453823609800552,232,"equal-or-greater",4,9,1,TRUE,"off",9,232
"233",3.07918707527964e-05,0.500618241539759,233,"equal-or-greater",4,9,1,TRUE,"off",5,233
"234",0.00013412323641679,0.224843318890241,234,"equal-or-greater",4,9,1,TRUE,"off",7,234
"235",6.42903431774396e-05,0.396083407786821,235,"equal-or-greater",4,9,1,TRUE,"off",10,235
"236",0.000502041549581061,0.00170581299964168,236,"equal-or-greater",4,9,1,TRUE,"off",7,236
"237",0.000222626186643664,0.0936519552993571,237,"equal-or-greater",4,9,1,TRUE,"off",7,237
"238",0.000105223378727956,0.287935509534639,238,"equal-or-greater",4,9,1,TRUE,"off",5,238
"239",0.000252150143983349,0.0671294536140501,239,"equal-or-greater",4,9,1,TRUE,"off",6,239
"240",-0.000259784002301588,0.397827970731808,240,"equal-or-greater",4,9,1,TRUE,"off",10,240
"241",-0.000143795549525679,0.81094400150763,241,"equal-or-greater",4,12,1,TRUE,"off",13,241
"242",0.000256551656936045,0.0637830975210969,242,"equal-or-greater",4,12,1,TRUE,"off",13,242
"243",-0.000274282791604828,0.356825454057578,243,"equal-or-greater",4,12,1,TRUE,"off",8,243
"244",0.000347798702202262,0.0197654392325977,244,"equal-or-greater",4,12,1,TRUE,"off",8,244
"245",0.000295064700718021,0.0398635420692435,245,"equal-or-greater",4,12,1,TRUE,"off",6,245
"246",0.000243954843504897,0.0737847838801979,246,"equal-or-greater",4,12,1,TRUE,"off",8,246
"247",0.000325558749022672,0.0267936054338596,247,"equal-or-greater",4,12,1,TRUE,"off",7,247
"248",5.59669722652632e-05,0.420745213303421,248,"equal-or-greater",4,12,1,TRUE,"off",7,248
"249",6.76288553682805e-05,0.386464820770746,249,"equal-or-greater",4,12,1,TRUE,"off",5,249
"250",9.17314628241412e-05,0.321150473599931,250,"equal-or-greater",4,12,1,TRUE,"off",8,250
"251",0.157692358453029,0,251,"equal",0,1,1,TRUE,"off",99,251
"252",0.109633085176133,0,252,"equal",0,1,1,TRUE,"off",99,252
"253",0.112402207917565,0,253,"equal",0,1,1,TRUE,"off",99,253
"254",0.0926226626426867,0,254,"equal",0,1,1,TRUE,"off",99,254
