"","Mantel.local","Class.Index","P.value","run","Comparison.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraints","Step"
"438.4",0.000862360864963432,9,0.0495049504950495,437,"equal","3",9,1,TRUE,"off",36
"438.5",0.000686142404584668,11,0.0594059405940594,437,"equal","3",9,1,TRUE,"off",36
"438.6",0.000721179781214602,13,0.0693069306930693,437,"equal","3",9,1,TRUE,"off",36
"438.7",0.000112689408272032,15,0.336633663366337,437,"equal","3",9,1,TRUE,"off",36
"438.8",0.000218408057996183,17,0.514851485148515,437,"equal","3",9,1,TRUE,"off",36
"438.9",6.19442706578448e-05,19,0.772277227722772,437,"equal","3",9,1,TRUE,"off",36
"438.10",0.000273684777780663,21,0.99009900990099,437,"equal","3",9,1,TRUE,"off",36
"438.11",-6.24168028041229e-06,23,1,437,"equal","3",9,1,TRUE,"off",36
"438.12",0.000209199388323041,25,1,437,"equal","3",9,1,TRUE,"off",36
"438.13",1.64464121463178e-05,27,1,437,"equal","3",9,1,TRUE,"off",36
"438.14",3.67122382847338e-05,29,1,437,"equal","3",9,1,TRUE,"off",36
"439",0.000450131238699212,1,0.0099009900990099,438,"equal","3",9,1,TRUE,"off",41
"439.1",0.000685036484281229,3,0.0198019801980198,438,"equal","3",9,1,TRUE,"off",41
"439.2",0.000879099507363309,5,0.0297029702970297,438,"equal","3",9,1,TRUE,"off",41
"439.3",0.000804959904631778,7,0.0396039603960396,438,"equal","3",9,1,TRUE,"off",41
"439.4",0.000660123025120781,9,0.0495049504950495,438,"equal","3",9,1,TRUE,"off",41
"439.5",0.000502762770292539,11,0.0594059405940594,438,"equal","3",9,1,TRUE,"off",41
"439.6",0.00052718824886036,13,0.108910891089109,438,"equal","3",9,1,TRUE,"off",41
"439.7",0.000402736179821036,15,0.158415841584158,438,"equal","3",9,1,TRUE,"off",41
"439.8",0.000390005065693782,17,0.237623762376238,438,"equal","3",9,1,TRUE,"off",41
"439.9",0.000322550187586727,19,0.336633663366337,438,"equal","3",9,1,TRUE,"off",41
"439.10",0.000459358674461857,21,0.435643564356436,438,"equal","3",9,1,TRUE,"off",41
"439.11",0.000211623777665205,23,0.544554455445545,438,"equal","3",9,1,TRUE,"off",41
"439.12",0.000271680846618077,25,0.673267326732673,438,"equal","3",9,1,TRUE,"off",41
"439.13",0.000277706955419894,27,0.861386138613861,438,"equal","3",9,1,TRUE,"off",41
"439.14",0.000430897508796539,29,1,438,"equal","3",9,1,TRUE,"off",41
"440",0.000340302005353071,1,0.0099009900990099,439,"equal","3",9,1,TRUE,"off",62
"440.1",0.000331680264576304,3,0.0495049504950495,439,"equal","3",9,1,TRUE,"off",62
"440.2",0.000329065207058399,5,0.0297029702970297,439,"equal","3",9,1,TRUE,"off",62
"440.3",0.000410193535853727,7,0.0396039603960396,439,"equal","3",9,1,TRUE,"off",62
"440.4",0.000113870272243528,9,0.336633663366337,439,"equal","3",9,1,TRUE,"off",62
"440.5",-9.97574692518553e-05,11,0.673267326732673,439,"equal","3",9,1,TRUE,"off",62
"440.6",-0.000311010072311418,13,0.683168316831683,439,"equal","3",9,1,TRUE,"off",62
"440.7",-0.000279418636289064,15,0.752475247524752,439,"equal","3",9,1,TRUE,"off",62
"440.8",-0.000328072624710424,17,0.891089108910891,439,"equal","3",9,1,TRUE,"off",62
"440.9",-0.000362724632971462,19,0.653465346534653,439,"equal","3",9,1,TRUE,"off",62
"440.10",-0.000226699755219162,21,1,439,"equal","3",9,1,TRUE,"off",62
"440.11",-0.000142643512832761,23,1,439,"equal","3",9,1,TRUE,"off",62
"440.12",-0.000111474318451657,25,1,439,"equal","3",9,1,TRUE,"off",62
"440.13",-0.000130474518277662,27,1,439,"equal","3",9,1,TRUE,"off",62
"440.14",-8.22152258517344e-05,29,1,439,"equal","3",9,1,TRUE,"off",62
"441",7.11172183539956e-05,1,0.178217821782178,440,"equal","3",12,1,TRUE,"off",42
"441.1",6.5399220799464e-05,3,0.356435643564356,440,"equal","3",12,1,TRUE,"off",42
"441.2",0.000236526269843717,5,0.148514851485149,440,"equal","3",12,1,TRUE,"off",42
"441.3",0.000165495675619025,7,0.504950495049505,440,"equal","3",12,1,TRUE,"off",42
"441.4",0.000529235401322236,9,0.0495049504950495,440,"equal","3",12,1,TRUE,"off",42
"441.5",0.000595033196163072,11,0.0594059405940594,440,"equal","3",12,1,TRUE,"off",42
"441.6",0.000276252634610197,13,0.673267326732673,440,"equal","3",12,1,TRUE,"off",42
"441.7",0.000184265710120302,15,0.841584158415842,440,"equal","3",12,1,TRUE,"off",42
"441.8",6.89631865608632e-05,17,1,440,"equal","3",12,1,TRUE,"off",42
"441.9",0.00017084630792146,19,1,440,"equal","3",12,1,TRUE,"off",42
"441.10",1.42168226721492e-05,21,1,440,"equal","3",12,1,TRUE,"off",42
"441.11",0.000111129896460912,23,1,440,"equal","3",12,1,TRUE,"off",42
"441.12",-2.95121662928036e-05,25,1,440,"equal","3",12,1,TRUE,"off",42
"441.13",-0.000238128991380644,27,1,440,"equal","3",12,1,TRUE,"off",42
"441.14",-0.000104237634724678,29,1,440,"equal","3",12,1,TRUE,"off",42
"442",0.000242661252112858,1,0.0099009900990099,441,"equal","3",12,1,TRUE,"off",37
"442.1",0.00012706037623191,3,0.128712871287129,441,"equal","3",12,1,TRUE,"off",37
"442.2",0.000235215272851417,5,0.138613861386139,441,"equal","3",12,1,TRUE,"off",37
"442.3",0.000196301429984459,7,0.257425742574257,441,"equal","3",12,1,TRUE,"off",37
"442.4",7.99145546567328e-05,9,0.386138613861386,441,"equal","3",12,1,TRUE,"off",37
"442.5",0.000137338524520059,11,0.752475247524752,441,"equal","3",12,1,TRUE,"off",37
"442.6",-0.000100599135127335,13,1,441,"equal","3",12,1,TRUE,"off",37
"442.7",-0.000316377127109776,15,0.841584158415842,441,"equal","3",12,1,TRUE,"off",37
"442.8",-0.000235689167001089,17,1,441,"equal","3",12,1,TRUE,"off",37
"442.9",-0.000509611688351507,19,1,441,"equal","3",12,1,TRUE,"off",37
"442.10",-0.000400677462189947,21,0.891089108910891,441,"equal","3",12,1,TRUE,"off",37
"442.11",-0.000109492810801754,23,1,441,"equal","3",12,1,TRUE,"off",37
"442.12",-3.47951753472133e-05,25,1,441,"equal","3",12,1,TRUE,"off",37
"442.13",0.00010127655872418,27,1,441,"equal","3",12,1,TRUE,"off",37
"442.14",0.000190810576347123,29,1,441,"equal","3",12,1,TRUE,"off",37
"443",0.000147791950324946,1,0.099009900990099,442,"equal","3",12,1,TRUE,"off",36
"443.1",0.000266423027374611,3,0.0594059405940594,442,"equal","3",12,1,TRUE,"off",36
"443.2",0.000196947265251627,5,0.198019801980198,442,"equal","3",12,1,TRUE,"off",36
"443.3",0.00021898478339549,7,0.297029702970297,442,"equal","3",12,1,TRUE,"off",36
"443.4",0.000178395141921173,9,0.396039603960396,442,"equal","3",12,1,TRUE,"off",36
"443.5",0.000500805827380962,11,0.178217821782178,442,"equal","3",12,1,TRUE,"off",36
"443.6",0.000228042353910779,13,0.495049504950495,442,"equal","3",12,1,TRUE,"off",36
"443.7",0.000422769306780999,15,0.534653465346535,442,"equal","3",12,1,TRUE,"off",36
"443.8",0.00044469601442899,17,0.623762376237624,442,"equal","3",12,1,TRUE,"off",36
"443.9",0.000432240413069075,19,0.712871287128713,442,"equal","3",12,1,TRUE,"off",36
"443.10",0.000549909495665459,21,0.831683168316832,442,"equal","3",12,1,TRUE,"off",36
"443.11",0.000827108928872665,23,0.594059405940594,442,"equal","3",12,1,TRUE,"off",36
"443.12",0.000802890012641893,25,0.653465346534653,442,"equal","3",12,1,TRUE,"off",36
"443.13",0.00079993385743929,27,0.594059405940594,442,"equal","3",12,1,TRUE,"off",36
"443.14",0.000782140534414231,29,0.891089108910891,442,"equal","3",12,1,TRUE,"off",36
"444",0.000395496572234087,1,0.0099009900990099,443,"equal","3",12,1,TRUE,"off",32
"444.1",0.000494976686288246,3,0.0198019801980198,443,"equal","3",12,1,TRUE,"off",32
"444.2",0.000599823909472541,5,0.0297029702970297,443,"equal","3",12,1,TRUE,"off",32
"444.3",0.000575458807142183,7,0.0396039603960396,443,"equal","3",12,1,TRUE,"off",32
"444.4",0.000716343707074432,9,0.0495049504950495,443,"equal","3",12,1,TRUE,"off",32
"444.5",0.000653163091055166,11,0.0594059405940594,443,"equal","3",12,1,TRUE,"off",32
"444.6",0.000784738102102434,13,0.0693069306930693,443,"equal","3",12,1,TRUE,"off",32
"444.7",0.000584267113579098,15,0.0792079207920792,443,"equal","3",12,1,TRUE,"off",32
"444.8",0.000573397926350088,17,0.108910891089109,443,"equal","3",12,1,TRUE,"off",32
"444.9",0.000685067365957867,19,0.148514851485149,443,"equal","3",12,1,TRUE,"off",32
"444.10",0.000558465148472693,21,0.217821782178218,443,"equal","3",12,1,TRUE,"off",32
"444.11",0.000521281441522948,23,0.326732673267327,443,"equal","3",12,1,TRUE,"off",32
"444.12",0.000341931313893196,25,0.435643564356436,443,"equal","3",12,1,TRUE,"off",32
"444.13",0.000330348632371263,27,0.544554455445545,443,"equal","3",12,1,TRUE,"off",32
"444.14",0.000486987991998509,29,0.673267326732673,443,"equal","3",12,1,TRUE,"off",32
"445",0.000158006088250108,1,0.0198019801980198,444,"equal","3",12,1,TRUE,"off",37
"445.1",0.000397852986672336,3,0.0198019801980198,444,"equal","3",12,1,TRUE,"off",37
"445.2",0.000623386643305195,5,0.0297029702970297,444,"equal","3",12,1,TRUE,"off",37
"445.3",0.000633534097857136,7,0.0396039603960396,444,"equal","3",12,1,TRUE,"off",37
"445.4",0.00080597456402321,9,0.0495049504950495,444,"equal","3",12,1,TRUE,"off",37
"445.5",0.000882502331047807,11,0.0594059405940594,444,"equal","3",12,1,TRUE,"off",37
"445.6",0.000564799097793661,13,0.0693069306930693,444,"equal","3",12,1,TRUE,"off",37
"445.7",0.000828164573561549,15,0.0792079207920792,444,"equal","3",12,1,TRUE,"off",37
"445.8",0.000477103465071185,17,0.138613861386139,444,"equal","3",12,1,TRUE,"off",37
"445.9",0.00081050192522338,19,0.099009900990099,444,"equal","3",12,1,TRUE,"off",37
"445.10",0.000889057754978108,21,0.108910891089109,444,"equal","3",12,1,TRUE,"off",37
"445.11",0.00070631698214072,23,0.158415841584158,444,"equal","3",12,1,TRUE,"off",37
"445.12",0.00099709313892099,25,0.128712871287129,444,"equal","3",12,1,TRUE,"off",37
"445.13",0.000903444331316079,27,0.198019801980198,444,"equal","3",12,1,TRUE,"off",37
"445.14",0.00091000229610464,29,0.178217821782178,444,"equal","3",12,1,TRUE,"off",37
"446",0.000192667434219762,1,0.0198019801980198,445,"equal","3",12,1,TRUE,"off",40
"446.1",0.000174431748665267,3,0.0693069306930693,445,"equal","3",12,1,TRUE,"off",40
"446.2",0.000211632218404284,5,0.138613861386139,445,"equal","3",12,1,TRUE,"off",40
"446.3",5.31316708982003e-05,7,0.386138613861386,445,"equal","3",12,1,TRUE,"off",40
"446.4",9.51504785734084e-05,9,0.772277227722772,445,"equal","3",12,1,TRUE,"off",40
"446.5",-0.000130059827179332,11,0.861386138613861,445,"equal","3",12,1,TRUE,"off",40
"446.6",-0.000247419159931959,13,0.544554455445545,445,"equal","3",12,1,TRUE,"off",40
"446.7",-0.000391838119723704,15,0.653465346534653,445,"equal","3",12,1,TRUE,"off",40
"446.8",-0.000445319329226918,17,0.693069306930693,445,"equal","3",12,1,TRUE,"off",40
"446.9",-0.000399240313915527,19,0.792079207920792,445,"equal","3",12,1,TRUE,"off",40
"446.10",-0.00044179936927601,21,0.99009900990099,445,"equal","3",12,1,TRUE,"off",40
"446.11",-0.000493593200024266,23,0.99009900990099,445,"equal","3",12,1,TRUE,"off",40
"446.12",-0.000578081793930035,25,1,445,"equal","3",12,1,TRUE,"off",40
"446.13",-0.000552405758321504,27,1,445,"equal","3",12,1,TRUE,"off",40
"446.14",-0.000554737769925809,29,1,445,"equal","3",12,1,TRUE,"off",40
"447",0.00036529073057359,1,0.0099009900990099,446,"equal","3",12,1,TRUE,"off",37
"447.1",0.000570034407094799,3,0.0198019801980198,446,"equal","3",12,1,TRUE,"off",37
"447.2",0.000692520219891902,5,0.0297029702970297,446,"equal","3",12,1,TRUE,"off",37
"447.3",0.000393688521186321,7,0.0396039603960396,446,"equal","3",12,1,TRUE,"off",37
"447.4",0.000400283164533774,9,0.0594059405940594,446,"equal","3",12,1,TRUE,"off",37
"447.5",0.000439736537202699,11,0.0891089108910891,446,"equal","3",12,1,TRUE,"off",37
"447.6",0.000268856747838609,13,0.188118811881188,446,"equal","3",12,1,TRUE,"off",37
"447.7",8.86290550852e-05,15,0.376237623762376,446,"equal","3",12,1,TRUE,"off",37
"447.8",0.000116825004062541,17,0.633663366336634,446,"equal","3",12,1,TRUE,"off",37
"447.9",3.85524603858549e-06,19,0.95049504950495,446,"equal","3",12,1,TRUE,"off",37
"447.10",-0.000148080527186571,21,1,446,"equal","3",12,1,TRUE,"off",37
"447.11",-0.000371695009687519,23,0.772277227722772,446,"equal","3",12,1,TRUE,"off",37
"447.12",-0.000366341533422015,25,1,446,"equal","3",12,1,TRUE,"off",37
"447.13",-0.000716928046867865,27,1,446,"equal","3",12,1,TRUE,"off",37
"447.14",-0.000821778735777689,29,0.98019801980198,446,"equal","3",12,1,TRUE,"off",37
"448",8.87480215096964e-05,1,0.237623762376238,447,"equal","3",12,1,TRUE,"off",39
"448.1",9.7069836072009e-05,3,0.396039603960396,447,"equal","3",12,1,TRUE,"off",39
"448.2",0.000194606673715288,5,0.415841584158416,447,"equal","3",12,1,TRUE,"off",39
"448.3",0.000148346095102556,7,0.594059405940594,447,"equal","3",12,1,TRUE,"off",39
"448.4",0.000264379980166984,9,0.693069306930693,447,"equal","3",12,1,TRUE,"off",39
"448.5",0.000205794772684647,11,0.831683168316832,447,"equal","3",12,1,TRUE,"off",39
"448.6",0.000294003893131589,13,0.97029702970297,447,"equal","3",12,1,TRUE,"off",39
"448.7",0.000229140948259402,15,1,447,"equal","3",12,1,TRUE,"off",39
"448.8",0.000341433791475996,17,1,447,"equal","3",12,1,TRUE,"off",39
"448.9",0.000351423666285182,19,1,447,"equal","3",12,1,TRUE,"off",39
"448.10",0.00025216158393611,21,1,447,"equal","3",12,1,TRUE,"off",39
"448.11",0.000381598779451176,23,1,447,"equal","3",12,1,TRUE,"off",39
"448.12",0.000120854718173714,25,1,447,"equal","3",12,1,TRUE,"off",39
"448.13",0.000390373571825366,27,1,447,"equal","3",12,1,TRUE,"off",39
"448.14",0.000334361086685003,29,1,447,"equal","3",12,1,TRUE,"off",39
"449",0.000100041805555436,1,0.207920792079208,448,"equal","3",12,1,TRUE,"off",36
"449.1",-1.08919878971476e-05,3,0.554455445544555,448,"equal","3",12,1,TRUE,"off",36
"449.2",-0.0001666139605678,5,0.623762376237624,448,"equal","3",12,1,TRUE,"off",36
"449.3",-0.000149847191974491,7,0.831683168316832,448,"equal","3",12,1,TRUE,"off",36
"449.4",-0.00016328579078087,9,1,448,"equal","3",12,1,TRUE,"off",36
"449.5",-0.000329343501731827,11,0.594059405940594,448,"equal","3",12,1,TRUE,"off",36
"449.6",-0.000564449210635915,13,0.207920792079208,448,"equal","3",12,1,TRUE,"off",36
"449.7",-0.000673846328162075,15,0.346534653465347,448,"equal","3",12,1,TRUE,"off",36
"449.8",-0.00077476773824023,17,0.267326732673267,448,"equal","3",12,1,TRUE,"off",36
"449.9",-0.000785293475251444,19,0.297029702970297,448,"equal","3",12,1,TRUE,"off",36
"449.10",-0.000636173238183222,21,0.485148514851485,448,"equal","3",12,1,TRUE,"off",36
"449.11",-0.000693210113749745,23,0.623762376237624,448,"equal","3",12,1,TRUE,"off",36
"449.12",-0.000698064172148327,25,0.534653465346535,448,"equal","3",12,1,TRUE,"off",36
"449.13",-0.000716178518959629,27,0.623762376237624,448,"equal","3",12,1,TRUE,"off",36
"449.14",-0.000695783138917938,29,0.712871287128713,448,"equal","3",12,1,TRUE,"off",36
"450",0.000221482212232103,1,0.0396039603960396,449,"equal","3",12,1,TRUE,"off",39
"450.1",0.00035544954108872,3,0.0198019801980198,449,"equal","3",12,1,TRUE,"off",39
"450.2",0.000184060210998114,5,0.168316831683168,449,"equal","3",12,1,TRUE,"off",39
"450.3",0.000401766304596127,7,0.0594059405940594,449,"equal","3",12,1,TRUE,"off",39
"450.4",0.000277741251062958,9,0.257425742574257,449,"equal","3",12,1,TRUE,"off",39
"450.5",0.000146900095364949,11,0.386138613861386,449,"equal","3",12,1,TRUE,"off",39
"450.6",-0.000315680774870708,13,0.514851485148515,449,"equal","3",12,1,TRUE,"off",39
"450.7",-0.000276228384503159,15,0.643564356435644,449,"equal","3",12,1,TRUE,"off",39
"450.8",-0.000439281627447685,17,0.475247524752475,449,"equal","3",12,1,TRUE,"off",39
"450.9",-0.000468085251463886,19,0.772277227722772,449,"equal","3",12,1,TRUE,"off",39
"450.10",-0.000496066630630646,21,0.900990099009901,449,"equal","3",12,1,TRUE,"off",39
"450.11",-0.000365831133145732,23,1,449,"equal","3",12,1,TRUE,"off",39
"450.12",-0.000327603654680056,25,1,449,"equal","3",12,1,TRUE,"off",39
"450.13",-0.000146266305892607,27,1,449,"equal","3",12,1,TRUE,"off",39
"450.14",0.000106728812100996,29,1,449,"equal","3",12,1,TRUE,"off",39
"451",0.00773625546250094,1,0.0099009900990099,450,"equal","4",1,1,TRUE,"off",36
"451.1",0.00430419644503272,3,0.0198019801980198,450,"equal","4",1,1,TRUE,"off",36
"451.2",0.0028846494441784,5,0.0297029702970297,450,"equal","4",1,1,TRUE,"off",36
"451.3",0.00248644762227995,7,0.0396039603960396,450,"equal","4",1,1,TRUE,"off",36
"451.4",0.00211421648571317,9,0.0495049504950495,450,"equal","4",1,1,TRUE,"off",36
"451.5",0.00495669006160252,11,0.0594059405940594,450,"equal","4",1,1,TRUE,"off",36
"451.6",0.00417638785255274,13,0.0693069306930693,450,"equal","4",1,1,TRUE,"off",36
"451.7",0.00377683485318246,15,0.0792079207920792,450,"equal","4",1,1,TRUE,"off",36
"451.8",0.00353377302737628,17,0.0891089108910891,450,"equal","4",1,1,TRUE,"off",36
"451.9",0.00343484877858373,19,0.099009900990099,450,"equal","4",1,1,TRUE,"off",36
"451.10",0.00312834999632133,21,0.108910891089109,450,"equal","4",1,1,TRUE,"off",36
"451.11",0.00308335670218876,23,0.118811881188119,450,"equal","4",1,1,TRUE,"off",36
"451.12",0.00319154036722035,25,0.128712871287129,450,"equal","4",1,1,TRUE,"off",36
"451.13",0.00301665235767426,27,0.138613861386139,450,"equal","4",1,1,TRUE,"off",36
"451.14",0.00265597336803511,29,0.148514851485149,450,"equal","4",1,1,TRUE,"off",36
"452",0.00686170102378589,1,0.0099009900990099,451,"equal","4",1,1,TRUE,"off",38
"452.1",0.00343708555345203,3,0.0198019801980198,451,"equal","4",1,1,TRUE,"off",38
"452.2",0.00256190411919074,5,0.0297029702970297,451,"equal","4",1,1,TRUE,"off",38
"452.3",0.00193198218447947,7,0.0396039603960396,451,"equal","4",1,1,TRUE,"off",38
"452.4",0.00174287209509512,9,0.0495049504950495,451,"equal","4",1,1,TRUE,"off",38
"452.5",0.00453146827219102,11,0.0594059405940594,451,"equal","4",1,1,TRUE,"off",38
"452.6",0.00347923531414393,13,0.0693069306930693,451,"equal","4",1,1,TRUE,"off",38
"452.7",0.00321084804991473,15,0.0792079207920792,451,"equal","4",1,1,TRUE,"off",38
"452.8",0.00314087946785514,17,0.0891089108910891,451,"equal","4",1,1,TRUE,"off",38
"452.9",0.00320644887236371,19,0.099009900990099,451,"equal","4",1,1,TRUE,"off",38
"452.10",0.00278395562862866,21,0.108910891089109,451,"equal","4",1,1,TRUE,"off",38
"452.11",0.0028200967847077,23,0.118811881188119,451,"equal","4",1,1,TRUE,"off",38
"452.12",0.00262720213507822,25,0.128712871287129,451,"equal","4",1,1,TRUE,"off",38
"452.13",0.00224889816547997,27,0.138613861386139,451,"equal","4",1,1,TRUE,"off",38
"452.14",0.00250094757768362,29,0.148514851485149,451,"equal","4",1,1,TRUE,"off",38
"453",0.00761595586940048,1,0.0099009900990099,452,"equal","4",1,1,TRUE,"off",36
"453.1",0.00414398298668618,3,0.0198019801980198,452,"equal","4",1,1,TRUE,"off",36
"453.2",0.00277696708032802,5,0.0297029702970297,452,"equal","4",1,1,TRUE,"off",36
"453.3",0.00219370677958104,7,0.0396039603960396,452,"equal","4",1,1,TRUE,"off",36
"453.4",0.0018639534687493,9,0.0495049504950495,452,"equal","4",1,1,TRUE,"off",36
"453.5",0.00472155977125825,11,0.0594059405940594,452,"equal","4",1,1,TRUE,"off",36
"453.6",0.0036170763466031,13,0.0693069306930693,452,"equal","4",1,1,TRUE,"off",36
"453.7",0.0035568699390019,15,0.0792079207920792,452,"equal","4",1,1,TRUE,"off",36
"453.8",0.00306013092976173,17,0.0891089108910891,452,"equal","4",1,1,TRUE,"off",36
"453.9",0.00281057692467056,19,0.099009900990099,452,"equal","4",1,1,TRUE,"off",36
"453.10",0.00318231382749646,21,0.108910891089109,452,"equal","4",1,1,TRUE,"off",36
"453.11",0.0029147268416583,23,0.118811881188119,452,"equal","4",1,1,TRUE,"off",36
"453.12",0.00301986285691486,25,0.128712871287129,452,"equal","4",1,1,TRUE,"off",36
"453.13",0.0029608119127326,27,0.138613861386139,452,"equal","4",1,1,TRUE,"off",36
"453.14",0.00278770988313284,29,0.148514851485149,452,"equal","4",1,1,TRUE,"off",36
"454",0.00772100694733815,1,0.0099009900990099,453,"equal","4",1,1,TRUE,"off",37
"454.1",0.00406252906830199,3,0.0198019801980198,453,"equal","4",1,1,TRUE,"off",37
"454.2",0.00316052723336069,5,0.0297029702970297,453,"equal","4",1,1,TRUE,"off",37
"454.3",0.00246728795999166,7,0.0396039603960396,453,"equal","4",1,1,TRUE,"off",37
"454.4",0.00217691824528028,9,0.0495049504950495,453,"equal","4",1,1,TRUE,"off",37
"454.5",0.0049922328704447,11,0.0594059405940594,453,"equal","4",1,1,TRUE,"off",37
"454.6",0.00433805835014578,13,0.0693069306930693,453,"equal","4",1,1,TRUE,"off",37
"454.7",0.00354427448967387,15,0.0792079207920792,453,"equal","4",1,1,TRUE,"off",37
"454.8",0.00328241875109839,17,0.0891089108910891,453,"equal","4",1,1,TRUE,"off",37
"454.9",0.00337776606953591,19,0.099009900990099,453,"equal","4",1,1,TRUE,"off",37
"454.10",0.00292773608637966,21,0.108910891089109,453,"equal","4",1,1,TRUE,"off",37
"454.11",0.00318531049694175,23,0.118811881188119,453,"equal","4",1,1,TRUE,"off",37
"454.12",0.00303158395622652,25,0.128712871287129,453,"equal","4",1,1,TRUE,"off",37
"454.13",0.00265053878715731,27,0.138613861386139,453,"equal","4",1,1,TRUE,"off",37
"454.14",0.00291845346812675,29,0.148514851485149,453,"equal","4",1,1,TRUE,"off",37
"455",0.00741042274350794,1,0.0099009900990099,454,"equal","4",1,1,TRUE,"off",33
"455.1",0.00357840747469225,3,0.0198019801980198,454,"equal","4",1,1,TRUE,"off",33
"455.2",0.00254225536920208,5,0.0297029702970297,454,"equal","4",1,1,TRUE,"off",33
"455.3",0.00219116694989794,7,0.0396039603960396,454,"equal","4",1,1,TRUE,"off",33
"455.4",0.00220642099964314,9,0.0495049504950495,454,"equal","4",1,1,TRUE,"off",33
"455.5",0.00487097772646538,11,0.0594059405940594,454,"equal","4",1,1,TRUE,"off",33
"455.6",0.00389134194310679,13,0.0693069306930693,454,"equal","4",1,1,TRUE,"off",33
"455.7",0.00353955200291789,15,0.0792079207920792,454,"equal","4",1,1,TRUE,"off",33
"455.8",0.00346435677815951,17,0.0891089108910891,454,"equal","4",1,1,TRUE,"off",33
"455.9",0.00335823667973623,19,0.099009900990099,454,"equal","4",1,1,TRUE,"off",33
"455.10",0.0033039274754456,21,0.108910891089109,454,"equal","4",1,1,TRUE,"off",33
"455.11",0.00270029087812178,23,0.118811881188119,454,"equal","4",1,1,TRUE,"off",33
"455.12",0.00245673049965459,25,0.128712871287129,454,"equal","4",1,1,TRUE,"off",33
"455.13",0.00228181702865688,27,0.138613861386139,454,"equal","4",1,1,TRUE,"off",33
"455.14",0.0021983241362432,29,0.148514851485149,454,"equal","4",1,1,TRUE,"off",33
"456",0.00755481483316429,1,0.0099009900990099,455,"equal","4",1,1,TRUE,"off",28
"456.1",0.0037711238905395,3,0.0198019801980198,455,"equal","4",1,1,TRUE,"off",28
"456.2",0.0026254466826148,5,0.0297029702970297,455,"equal","4",1,1,TRUE,"off",28
"456.3",0.00207589141220356,7,0.0396039603960396,455,"equal","4",1,1,TRUE,"off",28
"456.4",0.00166937613790242,9,0.0495049504950495,455,"equal","4",1,1,TRUE,"off",28
"456.5",0.00468838734291427,11,0.0594059405940594,455,"equal","4",1,1,TRUE,"off",28
"456.6",0.00374407058303947,13,0.0693069306930693,455,"equal","4",1,1,TRUE,"off",28
"456.7",0.00327028877652135,15,0.0792079207920792,455,"equal","4",1,1,TRUE,"off",28
"456.8",0.00286439611165473,17,0.0891089108910891,455,"equal","4",1,1,TRUE,"off",28
"456.9",0.00284537369389117,19,0.099009900990099,455,"equal","4",1,1,TRUE,"off",28
"456.10",0.00283895387819558,21,0.108910891089109,455,"equal","4",1,1,TRUE,"off",28
"456.11",0.0025168519038401,23,0.118811881188119,455,"equal","4",1,1,TRUE,"off",28
"456.12",0.00238735054552669,25,0.128712871287129,455,"equal","4",1,1,TRUE,"off",28
"456.13",0.00221855052305771,27,0.138613861386139,455,"equal","4",1,1,TRUE,"off",28
"456.14",0.00214216967245186,29,0.148514851485149,455,"equal","4",1,1,TRUE,"off",28
"457",0.00805432858241754,1,0.0099009900990099,456,"equal","4",1,1,TRUE,"off",37
"457.1",0.0046999512496748,3,0.0198019801980198,456,"equal","4",1,1,TRUE,"off",37
"457.2",0.00321615171538165,5,0.0297029702970297,456,"equal","4",1,1,TRUE,"off",37
"457.3",0.00265659486370893,7,0.0396039603960396,456,"equal","4",1,1,TRUE,"off",37
"457.4",0.00201678922183713,9,0.0495049504950495,456,"equal","4",1,1,TRUE,"off",37
"457.5",0.00484285822041526,11,0.0594059405940594,456,"equal","4",1,1,TRUE,"off",37
"457.6",0.00441976881640633,13,0.0693069306930693,456,"equal","4",1,1,TRUE,"off",37
"457.7",0.00369933155564805,15,0.0792079207920792,456,"equal","4",1,1,TRUE,"off",37
"457.8",0.00330155264459054,17,0.0891089108910891,456,"equal","4",1,1,TRUE,"off",37
"457.9",0.00294733384414289,19,0.099009900990099,456,"equal","4",1,1,TRUE,"off",37
"457.10",0.00303385670535046,21,0.108910891089109,456,"equal","4",1,1,TRUE,"off",37
"457.11",0.0026178915397092,23,0.118811881188119,456,"equal","4",1,1,TRUE,"off",37
"457.12",0.00263105307244293,25,0.128712871287129,456,"equal","4",1,1,TRUE,"off",37
"457.13",0.00237448829623048,27,0.138613861386139,456,"equal","4",1,1,TRUE,"off",37
"457.14",0.0023484091849857,29,0.148514851485149,456,"equal","4",1,1,TRUE,"off",37
"458",0.00844734544971366,1,0.0099009900990099,457,"equal","4",1,1,TRUE,"off",43
"458.1",0.00483916968292858,3,0.0198019801980198,457,"equal","4",1,1,TRUE,"off",43
"458.2",0.00306543673887959,5,0.0297029702970297,457,"equal","4",1,1,TRUE,"off",43
"458.3",0.00232972960772585,7,0.0396039603960396,457,"equal","4",1,1,TRUE,"off",43
"458.4",0.00179047880282186,9,0.0495049504950495,457,"equal","4",1,1,TRUE,"off",43
"458.5",0.00467338949838828,11,0.0594059405940594,457,"equal","4",1,1,TRUE,"off",43
"458.6",0.00425629847881562,13,0.0693069306930693,457,"equal","4",1,1,TRUE,"off",43
"458.7",0.00346601677420567,15,0.0792079207920792,457,"equal","4",1,1,TRUE,"off",43
