"","Mantel.local","Class.Index","P.value","run","Happy.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraint","Step"
"415.5",0.000808133039042812,11,0.0594059405940594,415,"equal",2,3,4,TRUE,"by-block",17
"415.6",0.000756149355681533,13,0.0693069306930693,415,"equal",2,3,4,TRUE,"by-block",17
"415.7",0.000583710797836663,15,0.0792079207920792,415,"equal",2,3,4,TRUE,"by-block",17
"415.8",0.000387944908926343,17,0.148514851485149,415,"equal",2,3,4,TRUE,"by-block",17
"415.9",0.000116519413087896,19,0.455445544554455,415,"equal",2,3,4,TRUE,"by-block",17
"415.10",-0.000262359098259695,21,0.594059405940594,415,"equal",2,3,4,TRUE,"by-block",17
"415.11",-0.0012274878157808,23,0.118811881188119,415,"equal",2,3,4,TRUE,"by-block",17
"415.12",-0.00174587287231896,25,0.128712871287129,415,"equal",2,3,4,TRUE,"by-block",17
"415.13",-0.00228803989773195,27,0.138613861386139,415,"equal",2,3,4,TRUE,"by-block",17
"415.14",-0.00269787261507203,29,0.148514851485149,415,"equal",2,3,4,TRUE,"by-block",17
"416",0.00363270399954863,1,0.0099009900990099,416,"equal",2,3,4,TRUE,"by-block",18
"416.1",0.00284400299170276,3,0.0198019801980198,416,"equal",2,3,4,TRUE,"by-block",18
"416.2",0.00154552823170292,5,0.0297029702970297,416,"equal",2,3,4,TRUE,"by-block",18
"416.3",0.00114395420737398,7,0.0396039603960396,416,"equal",2,3,4,TRUE,"by-block",18
"416.4",0.00124945089986036,9,0.0495049504950495,416,"equal",2,3,4,TRUE,"by-block",18
"416.5",0.000967536377311913,11,0.0594059405940594,416,"equal",2,3,4,TRUE,"by-block",18
"416.6",0.00067198670963082,13,0.0693069306930693,416,"equal",2,3,4,TRUE,"by-block",18
"416.7",0.000334285577898481,15,0.207920792079208,416,"equal",2,3,4,TRUE,"by-block",18
"416.8",0.000270566961007673,17,0.376237623762376,416,"equal",2,3,4,TRUE,"by-block",18
"416.9",-0.000108332654592734,19,0.564356435643564,416,"equal",2,3,4,TRUE,"by-block",18
"416.10",-0.000827711076931807,21,0.118811881188119,416,"equal",2,3,4,TRUE,"by-block",18
"416.11",-0.00116059462735383,23,0.118811881188119,416,"equal",2,3,4,TRUE,"by-block",18
"416.12",-0.00135971558357977,25,0.128712871287129,416,"equal",2,3,4,TRUE,"by-block",18
"416.13",-0.00152587625645059,27,0.138613861386139,416,"equal",2,3,4,TRUE,"by-block",18
"416.14",-0.00181075192972521,29,0.148514851485149,416,"equal",2,3,4,TRUE,"by-block",18
"417",0.00375182965147952,1,0.0099009900990099,417,"equal",2,3,4,TRUE,"by-block",17
"417.1",0.00324600521114986,3,0.0198019801980198,417,"equal",2,3,4,TRUE,"by-block",17
"417.2",0.00158057783422061,5,0.0297029702970297,417,"equal",2,3,4,TRUE,"by-block",17
"417.3",0.00118240730656644,7,0.0396039603960396,417,"equal",2,3,4,TRUE,"by-block",17
"417.4",0.00106509235714281,9,0.0495049504950495,417,"equal",2,3,4,TRUE,"by-block",17
"417.5",0.000716330792630577,11,0.0594059405940594,417,"equal",2,3,4,TRUE,"by-block",17
"417.6",0.000498046606970223,13,0.0693069306930693,417,"equal",2,3,4,TRUE,"by-block",17
"417.7",9.21132804017758e-05,15,0.405940594059406,417,"equal",2,3,4,TRUE,"by-block",17
"417.8",-0.000119787234595334,17,0.811881188118812,417,"equal",2,3,4,TRUE,"by-block",17
"417.9",-0.000407700901011784,19,0.504950495049505,417,"equal",2,3,4,TRUE,"by-block",17
"417.10",-0.000473582592899478,21,0.435643564356436,417,"equal",2,3,4,TRUE,"by-block",17
"417.11",-0.000679070004660453,23,0.297029702970297,417,"equal",2,3,4,TRUE,"by-block",17
"417.12",-0.000962166117892591,25,0.158415841584158,417,"equal",2,3,4,TRUE,"by-block",17
"417.13",-0.00150175118419911,27,0.138613861386139,417,"equal",2,3,4,TRUE,"by-block",17
"417.14",-0.00193030198872268,29,0.148514851485149,417,"equal",2,3,4,TRUE,"by-block",17
"419",0.00361193515273307,1,0.0099009900990099,418,"equal",2,3,4,TRUE,"by-block",19
"419.1",0.00279569936215458,3,0.0198019801980198,418,"equal",2,3,4,TRUE,"by-block",19
"419.2",0.00181906477569674,5,0.0297029702970297,418,"equal",2,3,4,TRUE,"by-block",19
"419.3",0.00169292209894119,7,0.0396039603960396,418,"equal",2,3,4,TRUE,"by-block",19
"419.4",0.00161837541228323,9,0.0495049504950495,418,"equal",2,3,4,TRUE,"by-block",19
"419.5",0.00143062292097361,11,0.0594059405940594,418,"equal",2,3,4,TRUE,"by-block",19
"419.6",0.00156087594141416,13,0.0693069306930693,418,"equal",2,3,4,TRUE,"by-block",19
"419.7",0.00132400052284305,15,0.0792079207920792,418,"equal",2,3,4,TRUE,"by-block",19
"419.8",0.0010135599001298,17,0.0891089108910891,418,"equal",2,3,4,TRUE,"by-block",19
"419.9",0.000661914888238588,19,0.099009900990099,418,"equal",2,3,4,TRUE,"by-block",19
"419.10",0.000436627223706455,21,0.168316831683168,418,"equal",2,3,4,TRUE,"by-block",19
"419.11",0.000154073418931164,23,0.336633663366337,418,"equal",2,3,4,TRUE,"by-block",19
"419.12",-0.000243008884607949,25,0.633663366336634,418,"equal",2,3,4,TRUE,"by-block",19
"419.13",-0.000300816023891647,27,0.772277227722772,418,"equal",2,3,4,TRUE,"by-block",19
"419.14",-0.000914335353723324,29,0.237623762376238,418,"equal",2,3,4,TRUE,"by-block",19
"420",0.0035959064789903,1,0.0099009900990099,419,"equal",2,3,4,TRUE,"by-block",19
"420.1",0.00292675520753995,3,0.0198019801980198,419,"equal",2,3,4,TRUE,"by-block",19
"420.2",0.00179921235501964,5,0.0297029702970297,419,"equal",2,3,4,TRUE,"by-block",19
"420.3",0.00155670495770246,7,0.0396039603960396,419,"equal",2,3,4,TRUE,"by-block",19
"420.4",0.0013209016411675,9,0.0495049504950495,419,"equal",2,3,4,TRUE,"by-block",19
"420.5",0.000994079318671601,11,0.0594059405940594,419,"equal",2,3,4,TRUE,"by-block",19
"420.6",0.000845824213677742,13,0.0693069306930693,419,"equal",2,3,4,TRUE,"by-block",19
"420.7",0.000785599176118683,15,0.0792079207920792,419,"equal",2,3,4,TRUE,"by-block",19
"420.8",0.000524076524478862,17,0.0891089108910891,419,"equal",2,3,4,TRUE,"by-block",19
"420.9",0.000240173091895278,19,0.297029702970297,419,"equal",2,3,4,TRUE,"by-block",19
"420.10",0.000210145690444544,21,0.554455445544555,419,"equal",2,3,4,TRUE,"by-block",19
"420.11",9.99364696813885e-05,23,0.831683168316832,419,"equal",2,3,4,TRUE,"by-block",19
"420.12",-0.000443839162873973,25,0.594059405940594,419,"equal",2,3,4,TRUE,"by-block",19
"420.13",-0.000431243186007891,27,0.752475247524752,419,"equal",2,3,4,TRUE,"by-block",19
"420.14",-0.00095718387925536,29,0.207920792079208,419,"equal",2,3,4,TRUE,"by-block",19
"421",0.000828961047195843,1,0.0099009900990099,420,"equal",2,9,1,TRUE,"off",42
"421.1",0.0010241263094487,3,0.0198019801980198,420,"equal",2,9,1,TRUE,"off",42
"421.2",0.00143268658324226,5,0.0297029702970297,420,"equal",2,9,1,TRUE,"off",42
"421.3",0.00126960331000121,7,0.0396039603960396,420,"equal",2,9,1,TRUE,"off",42
"421.4",0.000996637222840193,9,0.0495049504950495,420,"equal",2,9,1,TRUE,"off",42
"421.5",0.000642157907830117,11,0.0594059405940594,420,"equal",2,9,1,TRUE,"off",42
"421.6",0.00082709772888041,13,0.0693069306930693,420,"equal",2,9,1,TRUE,"off",42
"421.7",0.00074383585823341,15,0.0792079207920792,420,"equal",2,9,1,TRUE,"off",42
"421.8",0.000625600579018511,17,0.0891089108910891,420,"equal",2,9,1,TRUE,"off",42
"421.9",0.000618119753837485,19,0.138613861386139,420,"equal",2,9,1,TRUE,"off",42
"421.10",0.000698581104186403,21,0.178217821782178,420,"equal",2,9,1,TRUE,"off",42
"421.11",0.000932969006018107,23,0.237623762376238,420,"equal",2,9,1,TRUE,"off",42
"421.12",0.00111499239128585,25,0.207920792079208,420,"equal",2,9,1,TRUE,"off",42
"421.13",0.00105919943725626,27,0.158415841584158,420,"equal",2,9,1,TRUE,"off",42
"421.14",0.000916468623369547,29,0.297029702970297,420,"equal",2,9,1,TRUE,"off",42
"422",0.000539339326350415,1,0.0099009900990099,421,"equal",2,9,1,TRUE,"off",46
"422.1",0.0005541177767239,3,0.0198019801980198,421,"equal",2,9,1,TRUE,"off",46
"422.2",0.000701997499717412,5,0.0297029702970297,421,"equal",2,9,1,TRUE,"off",46
"422.3",0.000435172396703062,7,0.0396039603960396,421,"equal",2,9,1,TRUE,"off",46
"422.4",0.000310454700216484,9,0.128712871287129,421,"equal",2,9,1,TRUE,"off",46
"422.5",-0.000186059875126638,11,0.257425742574257,421,"equal",2,9,1,TRUE,"off",46
"422.6",-0.000129929140039229,13,0.475247524752475,421,"equal",2,9,1,TRUE,"off",46
"422.7",-0.000518492366283609,15,0.396039603960396,421,"equal",2,9,1,TRUE,"off",46
"422.8",-0.000604836530231414,17,0.396039603960396,421,"equal",2,9,1,TRUE,"off",46
"422.9",-0.000582049315074649,19,0.514851485148515,421,"equal",2,9,1,TRUE,"off",46
"422.10",-0.000378529930838295,21,0.712871287128713,421,"equal",2,9,1,TRUE,"off",46
"422.11",-0.000565385439445977,23,0.772277227722772,421,"equal",2,9,1,TRUE,"off",46
"422.12",-0.000389443560177308,25,0.95049504950495,421,"equal",2,9,1,TRUE,"off",46
"422.13",-0.000390706039433094,27,1,421,"equal",2,9,1,TRUE,"off",46
"422.14",-0.000483350282221078,29,1,421,"equal",2,9,1,TRUE,"off",46
"423",0.000957258019362031,1,0.0099009900990099,422,"equal",2,9,1,TRUE,"off",38
"423.1",0.000817659181563396,3,0.0198019801980198,422,"equal",2,9,1,TRUE,"off",38
"423.2",0.000892898681627958,5,0.0297029702970297,422,"equal",2,9,1,TRUE,"off",38
"423.3",0.000627951969939397,7,0.0396039603960396,422,"equal",2,9,1,TRUE,"off",38
"423.4",0.000210401120085549,9,0.188118811881188,422,"equal",2,9,1,TRUE,"off",38
"423.5",9.9118642843354e-05,11,0.435643564356436,422,"equal",2,9,1,TRUE,"off",38
"423.6",-0.000273985242858152,13,0.564356435643564,422,"equal",2,9,1,TRUE,"off",38
"423.7",-0.000617077614751299,15,0.198019801980198,422,"equal",2,9,1,TRUE,"off",38
"423.8",-0.000922446152833223,17,0.198019801980198,422,"equal",2,9,1,TRUE,"off",38
"423.9",-0.000968726585788282,19,0.178217821782178,422,"equal",2,9,1,TRUE,"off",38
"423.10",-0.00082276446070435,21,0.247524752475248,422,"equal",2,9,1,TRUE,"off",38
"423.11",-0.000757419718855837,23,0.297029702970297,422,"equal",2,9,1,TRUE,"off",38
"423.12",-0.000729141514470551,25,0.356435643564356,422,"equal",2,9,1,TRUE,"off",38
"423.13",-0.000486743942169584,27,0.752475247524752,422,"equal",2,9,1,TRUE,"off",38
"423.14",-0.000309384387963712,29,0.94059405940594,422,"equal",2,9,1,TRUE,"off",38
"424",0.000756332918736633,1,0.0099009900990099,423,"equal",2,9,1,TRUE,"off",47
"424.1",0.000966620950135489,3,0.0198019801980198,423,"equal",2,9,1,TRUE,"off",47
"424.2",0.00111744616392557,5,0.0297029702970297,423,"equal",2,9,1,TRUE,"off",47
"424.3",0.00107843026310244,7,0.0396039603960396,423,"equal",2,9,1,TRUE,"off",47
"424.4",0.000826837384102914,9,0.0495049504950495,423,"equal",2,9,1,TRUE,"off",47
"424.5",0.000312708360289174,11,0.108910891089109,423,"equal",2,9,1,TRUE,"off",47
"424.6",0.000254237971999079,13,0.217821782178218,423,"equal",2,9,1,TRUE,"off",47
"424.7",0.000198821601351914,15,0.336633663366337,423,"equal",2,9,1,TRUE,"off",47
"424.8",-1.93591222017815e-05,17,0.534653465346535,423,"equal",2,9,1,TRUE,"off",47
"424.9",-0.000250321664478905,19,0.801980198019802,423,"equal",2,9,1,TRUE,"off",47
"424.10",-0.000155403271123266,21,1,423,"equal",2,9,1,TRUE,"off",47
"424.11",-0.000430051257777033,23,1,423,"equal",2,9,1,TRUE,"off",47
"424.12",-0.000721129239303066,25,0.792079207920792,423,"equal",2,9,1,TRUE,"off",47
"424.13",-0.000949815431531941,27,0.178217821782178,423,"equal",2,9,1,TRUE,"off",47
"424.14",-0.00110055482306855,29,0.356435643564356,423,"equal",2,9,1,TRUE,"off",47
"425",0.000729663866122988,1,0.0099009900990099,424,"equal",2,9,1,TRUE,"off",32
"425.1",0.00103520927756781,3,0.0198019801980198,424,"equal",2,9,1,TRUE,"off",32
"425.2",0.0010192913381839,5,0.0297029702970297,424,"equal",2,9,1,TRUE,"off",32
"425.3",0.00107234086089989,7,0.0396039603960396,424,"equal",2,9,1,TRUE,"off",32
"425.4",0.000773909704420685,9,0.0495049504950495,424,"equal",2,9,1,TRUE,"off",32
"425.5",0.000390410003223446,11,0.0891089108910891,424,"equal",2,9,1,TRUE,"off",32
"425.6",0.000131548892838526,13,0.316831683168317,424,"equal",2,9,1,TRUE,"off",32
"425.7",8.67914437940624e-05,15,0.633663366336634,424,"equal",2,9,1,TRUE,"off",32
"425.8",3.20972429799822e-06,17,0.95049504950495,424,"equal",2,9,1,TRUE,"off",32
"425.9",-0.000118160233696678,19,1,424,"equal",2,9,1,TRUE,"off",32
"425.10",9.39567096751376e-05,21,1,424,"equal",2,9,1,TRUE,"off",32
"425.11",0.000170286078156648,23,1,424,"equal",2,9,1,TRUE,"off",32
"425.12",6.04044660572188e-05,25,1,424,"equal",2,9,1,TRUE,"off",32
"425.13",0.000378166335533872,27,1,424,"equal",2,9,1,TRUE,"off",32
"425.14",0.000395051254377019,29,1,424,"equal",2,9,1,TRUE,"off",32
"426",0.00056551251906202,1,0.0099009900990099,425,"equal",2,9,1,TRUE,"off",37
"426.1",0.00103187363872228,3,0.0198019801980198,425,"equal",2,9,1,TRUE,"off",37
"426.2",0.000965430570950037,5,0.0297029702970297,425,"equal",2,9,1,TRUE,"off",37
"426.3",0.000874667396571786,7,0.0396039603960396,425,"equal",2,9,1,TRUE,"off",37
"426.4",0.0003078317361315,9,0.118811881188119,425,"equal",2,9,1,TRUE,"off",37
"426.5",0.000172407996460423,11,0.237623762376238,425,"equal",2,9,1,TRUE,"off",37
"426.6",-0.000236021464463,13,0.356435643564356,425,"equal",2,9,1,TRUE,"off",37
"426.7",1.82642002286325e-05,15,0.514851485148515,425,"equal",2,9,1,TRUE,"off",37
"426.8",-0.000263993911735414,17,0.633663366336634,425,"equal",2,9,1,TRUE,"off",37
"426.9",-0.000616155387830061,19,0.792079207920792,425,"equal",2,9,1,TRUE,"off",37
"426.10",-0.000636871156372226,21,0.831683168316832,425,"equal",2,9,1,TRUE,"off",37
"426.11",-0.000785296477071167,23,0.792079207920792,425,"equal",2,9,1,TRUE,"off",37
"426.12",-0.00102556008601387,25,0.356435643564356,425,"equal",2,9,1,TRUE,"off",37
"426.13",-0.000855982902858198,27,0.712871287128713,425,"equal",2,9,1,TRUE,"off",37
"426.14",-0.000703303460110926,29,0.97029702970297,425,"equal",2,9,1,TRUE,"off",37
"427",0.000437016518738481,1,0.0099009900990099,426,"equal",2,9,1,TRUE,"off",39
"427.1",0.000556797664358483,3,0.0198019801980198,426,"equal",2,9,1,TRUE,"off",39
"427.2",0.000662037549253222,5,0.0297029702970297,426,"equal",2,9,1,TRUE,"off",39
"427.3",0.000364313510288374,7,0.0396039603960396,426,"equal",2,9,1,TRUE,"off",39
"427.4",1.27051839237975e-05,9,0.465346534653465,426,"equal",2,9,1,TRUE,"off",39
"427.5",-0.000284447251042387,11,0.376237623762376,426,"equal",2,9,1,TRUE,"off",39
"427.6",-0.000676838108371255,13,0.0693069306930693,426,"equal",2,9,1,TRUE,"off",39
"427.7",-0.00101122786423716,15,0.0792079207920792,426,"equal",2,9,1,TRUE,"off",39
"427.8",-0.00117339456103553,17,0.0891089108910891,426,"equal",2,9,1,TRUE,"off",39
"427.9",-0.00120726253934592,19,0.099009900990099,426,"equal",2,9,1,TRUE,"off",39
"427.10",-0.00146722829021765,21,0.108910891089109,426,"equal",2,9,1,TRUE,"off",39
"427.11",-0.00135863822232831,23,0.118811881188119,426,"equal",2,9,1,TRUE,"off",39
"427.12",-0.00174847754498411,25,0.128712871287129,426,"equal",2,9,1,TRUE,"off",39
"427.13",-0.00151066114135582,27,0.138613861386139,426,"equal",2,9,1,TRUE,"off",39
"427.14",-0.00147611619238996,29,0.148514851485149,426,"equal",2,9,1,TRUE,"off",39
"428",0.000672877828886889,1,0.0099009900990099,427,"equal",2,9,1,TRUE,"off",41
"428.1",0.00091154870573862,3,0.0198019801980198,427,"equal",2,9,1,TRUE,"off",41
"428.2",0.00116743541881945,5,0.0297029702970297,427,"equal",2,9,1,TRUE,"off",41
"428.3",0.00112143033240433,7,0.0396039603960396,427,"equal",2,9,1,TRUE,"off",41
"428.4",0.000868653689521554,9,0.0495049504950495,427,"equal",2,9,1,TRUE,"off",41
"428.5",0.000379806944038632,11,0.0891089108910891,427,"equal",2,9,1,TRUE,"off",41
"428.6",0.00026043564994191,13,0.247524752475248,427,"equal",2,9,1,TRUE,"off",41
"428.7",-0.000200123570540267,15,0.495049504950495,427,"equal",2,9,1,TRUE,"off",41
"428.8",-0.000307313793612272,17,0.742574257425743,427,"equal",2,9,1,TRUE,"off",41
"428.9",-0.000342406999803602,19,0.673267326732673,427,"equal",2,9,1,TRUE,"off",41
"428.10",-0.00042821432222633,21,0.643564356435644,427,"equal",2,9,1,TRUE,"off",41
"428.11",-0.000310254971650608,23,0.99009900990099,427,"equal",2,9,1,TRUE,"off",41
"428.12",-0.000457234202927547,25,1,427,"equal",2,9,1,TRUE,"off",41
"428.13",-0.000420268447011795,27,1,427,"equal",2,9,1,TRUE,"off",41
"428.14",-0.000763869019475595,29,1,427,"equal",2,9,1,TRUE,"off",41
"429",0.000850203178102749,1,0.0099009900990099,428,"equal",2,9,1,TRUE,"off",36
"429.1",0.000986584125677753,3,0.0198019801980198,428,"equal",2,9,1,TRUE,"off",36
"429.2",0.00100702192192176,5,0.0297029702970297,428,"equal",2,9,1,TRUE,"off",36
"429.3",0.00111535245749373,7,0.0396039603960396,428,"equal",2,9,1,TRUE,"off",36
"429.4",0.000556475928321705,9,0.0495049504950495,428,"equal",2,9,1,TRUE,"off",36
"429.5",-4.97061692286241e-05,11,0.386138613861386,428,"equal",2,9,1,TRUE,"off",36
"429.6",-0.000138487940273117,13,0.732673267326733,428,"equal",2,9,1,TRUE,"off",36
"429.7",-0.000340915372265144,15,0.475247524752475,428,"equal",2,9,1,TRUE,"off",36
"429.8",-0.000758540073702092,17,0.158415841584158,428,"equal",2,9,1,TRUE,"off",36
"429.9",-0.00068341755950318,19,0.198019801980198,428,"equal",2,9,1,TRUE,"off",36
"429.10",-0.000966798038083716,21,0.108910891089109,428,"equal",2,9,1,TRUE,"off",36
"429.11",-0.000991967264995405,23,0.138613861386139,428,"equal",2,9,1,TRUE,"off",36
"429.12",-0.00115971871254733,25,0.237623762376238,428,"equal",2,9,1,TRUE,"off",36
"429.13",-0.00135448625229752,27,0.138613861386139,428,"equal",2,9,1,TRUE,"off",36
"429.14",-0.001419479996178,29,0.148514851485149,428,"equal",2,9,1,TRUE,"off",36
"430",0.00069898037363901,1,0.0099009900990099,429,"equal",2,9,1,TRUE,"off",45
"430.1",0.000834391254698035,3,0.0198019801980198,429,"equal",2,9,1,TRUE,"off",45
"430.2",0.00117422124427095,5,0.0297029702970297,429,"equal",2,9,1,TRUE,"off",45
"430.3",0.00130432621627385,7,0.0396039603960396,429,"equal",2,9,1,TRUE,"off",45
"430.4",0.00135284439502184,9,0.0495049504950495,429,"equal",2,9,1,TRUE,"off",45
"430.5",0.000943404179714727,11,0.0594059405940594,429,"equal",2,9,1,TRUE,"off",45
"430.6",0.00112471061056991,13,0.0693069306930693,429,"equal",2,9,1,TRUE,"off",45
"430.7",0.00112080688481713,15,0.0792079207920792,429,"equal",2,9,1,TRUE,"off",45
"430.8",0.00110009907996124,17,0.0891089108910891,429,"equal",2,9,1,TRUE,"off",45
"430.9",0.000981165942385045,19,0.099009900990099,429,"equal",2,9,1,TRUE,"off",45
"430.10",0.00113306212854111,21,0.108910891089109,429,"equal",2,9,1,TRUE,"off",45
"430.11",0.00113989527885425,23,0.118811881188119,429,"equal",2,9,1,TRUE,"off",45
"430.12",0.00126214973251384,25,0.128712871287129,429,"equal",2,9,1,TRUE,"off",45
"430.13",0.00134065408609718,27,0.138613861386139,429,"equal",2,9,1,TRUE,"off",45
"430.14",0.00127547278346267,29,0.148514851485149,429,"equal",2,9,1,TRUE,"off",45
"431",0.000493096080837736,1,0.0099009900990099,430,"equal",2,9,1,TRUE,"random",19
"431.1",0.000698681643935697,3,0.0198019801980198,430,"equal",2,9,1,TRUE,"random",19
"431.2",0.000655365177063383,5,0.0297029702970297,430,"equal",2,9,1,TRUE,"random",19
"431.3",0.000645503459035188,7,0.0396039603960396,430,"equal",2,9,1,TRUE,"random",19
"431.4",0.000554734611185666,9,0.0495049504950495,430,"equal",2,9,1,TRUE,"random",19
"431.5",0.000348689912823785,11,0.0693069306930693,430,"equal",2,9,1,TRUE,"random",19
"431.6",0.000233268735584199,13,0.257425742574257,430,"equal",2,9,1,TRUE,"random",19
"431.7",-6.39386813532647e-05,15,0.514851485148515,430,"equal",2,9,1,TRUE,"random",19
"431.8",-0.000321022384222545,17,0.415841584158416,430,"equal",2,9,1,TRUE,"random",19
"431.9",3.00573651379925e-05,19,0.871287128712871,430,"equal",2,9,1,TRUE,"random",19
"431.10",-3.87461042164075e-05,21,1,430,"equal",2,9,1,TRUE,"random",19
"431.11",-0.000175049293407506,23,1,430,"equal",2,9,1,TRUE,"random",19
"431.12",-0.00024936233518196,25,1,430,"equal",2,9,1,TRUE,"random",19
"431.13",-0.000303530644369325,27,1,430,"equal",2,9,1,TRUE,"random",19
"431.14",-0.00023798965279768,29,1,430,"equal",2,9,1,TRUE,"random",19
"432",0.00065740921889042,1,0.0099009900990099,431,"equal",2,9,1,TRUE,"random",21
"432.1",0.00094097867488627,3,0.0198019801980198,431,"equal",2,9,1,TRUE,"random",21
"432.2",0.000932765918632801,5,0.0297029702970297,431,"equal",2,9,1,TRUE,"random",21
"432.3",0.000864799265089277,7,0.0396039603960396,431,"equal",2,9,1,TRUE,"random",21
"432.4",0.000398718223776881,9,0.0495049504950495,431,"equal",2,9,1,TRUE,"random",21
"432.5",-7.03855865075521e-05,11,0.336633663366337,431,"equal",2,9,1,TRUE,"random",21
"432.6",-0.000515276013647891,13,0.118811881188119,431,"equal",2,9,1,TRUE,"random",21
"432.7",-0.000560247036897386,15,0.158415841584158,431,"equal",2,9,1,TRUE,"random",21
"432.8",-0.00108828459911077,17,0.0891089108910891,431,"equal",2,9,1,TRUE,"random",21
"432.9",-0.00123000804768368,19,0.099009900990099,431,"equal",2,9,1,TRUE,"random",21
"432.10",-0.00127826738653244,21,0.108910891089109,431,"equal",2,9,1,TRUE,"random",21
"432.11",-0.00137304567594795,23,0.118811881188119,431,"equal",2,9,1,TRUE,"random",21
"432.12",-0.00167670973532158,25,0.128712871287129,431,"equal",2,9,1,TRUE,"random",21
"432.13",-0.00139421479484634,27,0.138613861386139,431,"equal",2,9,1,TRUE,"random",21
"432.14",-0.00166110891717642,29,0.148514851485149,431,"equal",2,9,1,TRUE,"random",21
"433",0.00123098707834757,1,0.0099009900990099,432,"equal",2,9,1,TRUE,"random",22
"433.1",0.00164817305971184,3,0.0198019801980198,432,"equal",2,9,1,TRUE,"random",22
"433.2",0.00194784585438211,5,0.0297029702970297,432,"equal",2,9,1,TRUE,"random",22
"433.3",0.00148666413573762,7,0.0396039603960396,432,"equal",2,9,1,TRUE,"random",22
"433.4",0.00164456593924959,9,0.0495049504950495,432,"equal",2,9,1,TRUE,"random",22
"433.5",0.00135110395331556,11,0.0594059405940594,432,"equal",2,9,1,TRUE,"random",22
"433.6",0.00129149613934066,13,0.0693069306930693,432,"equal",2,9,1,TRUE,"random",22
"433.7",0.00142201065426283,15,0.0792079207920792,432,"equal",2,9,1,TRUE,"random",22
"433.8",0.0014533870715513,17,0.0891089108910891,432,"equal",2,9,1,TRUE,"random",22
"433.9",0.00165315894204816,19,0.099009900990099,432,"equal",2,9,1,TRUE,"random",22
"433.10",0.00180423634991386,21,0.108910891089109,432,"equal",2,9,1,TRUE,"random",22
"433.11",0.00179931565999247,23,0.118811881188119,432,"equal",2,9,1,TRUE,"random",22
"433.12",0.00177983001715172,25,0.128712871287129,432,"equal",2,9,1,TRUE,"random",22
"433.13",0.00203105115459675,27,0.138613861386139,432,"equal",2,9,1,TRUE,"random",22
"433.14",0.00188016395717731,29,0.148514851485149,432,"equal",2,9,1,TRUE,"random",22
"434",0.000788911686236196,1,0.0099009900990099,433,"equal",2,9,1,TRUE,"random",18
"434.1",0.00110691653625295,3,0.0198019801980198,433,"equal",2,9,1,TRUE,"random",18
"434.2",0.00128589850635337,5,0.0297029702970297,433,"equal",2,9,1,TRUE,"random",18
"434.3",0.00123413630900201,7,0.0396039603960396,433,"equal",2,9,1,TRUE,"random",18
"434.4",0.000545914552105701,9,0.0495049504950495,433,"equal",2,9,1,TRUE,"random",18
"434.5",0.000164853080442254,11,0.277227722772277,433,"equal",2,9,1,TRUE,"random",18
"434.6",-0.000199319596575721,13,0.554455445544555,433,"equal",2,9,1,TRUE,"random",18
"434.7",-0.000407359268502546,15,0.267326732673267,433,"equal",2,9,1,TRUE,"random",18
"434.8",-0.000816765702981051,17,0.0891089108910891,433,"equal",2,9,1,TRUE,"random",18
"434.9",-0.00101934563083697,19,0.099009900990099,433,"equal",2,9,1,TRUE,"random",18
"434.10",-0.00109082455078683,21,0.108910891089109,433,"equal",2,9,1,TRUE,"random",18
"434.11",-0.0011909814596457,23,0.118811881188119,433,"equal",2,9,1,TRUE,"random",18
"434.12",-0.00172734737372499,25,0.128712871287129,433,"equal",2,9,1,TRUE,"random",18
"434.13",-0.00171186114976728,27,0.138613861386139,433,"equal",2,9,1,TRUE,"random",18
"434.14",-0.00162899990937488,29,0.148514851485149,433,"equal",2,9,1,TRUE,"random",18
"435",0.000823381828849636,1,0.0099009900990099,434,"equal",2,9,1,TRUE,"random",20
"435.1",0.000941853472791217,3,0.0198019801980198,434,"equal",2,9,1,TRUE,"random",20
"435.2",0.00121387454915917,5,0.0297029702970297,434,"equal",2,9,1,TRUE,"random",20
"435.3",0.000922833993714962,7,0.0396039603960396,434,"equal",2,9,1,TRUE,"random",20
"435.4",0.00091357997231461,9,0.0495049504950495,434,"equal",2,9,1,TRUE,"random",20
"435.5",0.000827873161173814,11,0.0594059405940594,434,"equal",2,9,1,TRUE,"random",20
"435.6",0.000677785541246164,13,0.0693069306930693,434,"equal",2,9,1,TRUE,"random",20
"435.7",0.000442817608023347,15,0.108910891089109,434,"equal",2,9,1,TRUE,"random",20
"435.8",0.000680561354398236,17,0.0891089108910891,434,"equal",2,9,1,TRUE,"random",20
"435.9",0.000344946745037132,19,0.267326732673267,434,"equal",2,9,1,TRUE,"random",20
"435.10",0.000849206794163144,21,0.148514851485149,434,"equal",2,9,1,TRUE,"random",20
"435.11",0.000561841767582169,23,0.267326732673267,434,"equal",2,9,1,TRUE,"random",20
"435.12",0.000568291623743183,25,0.356435643564356,434,"equal",2,9,1,TRUE,"random",20
"435.13",0.000160111038992794,27,0.534653465346535,434,"equal",2,9,1,TRUE,"random",20
"435.14",8.48606876004254e-05,29,0.801980198019802,434,"equal",2,9,1,TRUE,"random",20
"436",0.000975738182928545,1,0.0099009900990099,435,"equal",2,9,1,TRUE,"random",20
"436.1",0.00120423962763935,3,0.0198019801980198,435,"equal",2,9,1,TRUE,"random",20
